1
,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,Sample Number
210,29320.0,1600.0,480.0,580.0,60.0,40.0,117
211,28240.0,1780.0,620.0,580.0,0.0,20.0,118
212,29980.0,1940.0,600.0,440.0,40.0,0.0,119
213,28800.0,2200.0,320.0,740.0,40.0,40.0,120
214,29140.0,2060.0,680.0,460.0,0.0,20.0,121
215,29060.0,1900.0,620.0,480.0,100.0,40.0,122
216,28820.0,1660.0,480.0,340.0,20.0,0.0,123
217,27600.0,1820.0,380.0,520.0,0.0,20.0,124
218,28540.0,1780.0,560.0,420.0,0.0,0.0,125
219,29540.0,1760.0,440.0,380.0,0.0,0.0,126
220,28220.0,1840.0,340.0,460.0,20.0,0.0,127
221,28960.0,1500.0,440.0,380.0,20.0,0.0,128
222,27600.0,1660.0,580.0,480.0,20.0,20.0,129
223,25800.0,1620.0,340.0,460.0,0.0,0.0,130
224,27420.0,1820.0,460.0,320.0,20.0,0.0,131
225,27660.0,1880.0,500.0,420.0,20.0,0.0,132
226,27700.0,1600.0,460.0,380.0,40.0,20.0,133
227,28340.0,1580.0,400.0,220.0,40.0,0.0,134
228,27640.0,1560.0,400.0,260.0,0.0,0.0,135
229,28260.0,1660.0,620.0,580.0,0.0,0.0,136
230,27680.0,1580.0,320.0,400.0,20.0,0.0,137
231,28240.0,1760.0,380.0,420.0,20.0,0.0,138
232,27860.0,1660.0,400.0,320.0,20.0,0.0,139
233,27700.0,1680.0,680.0,500.0,0.0,0.0,140
234,29100.0,1620.0,520.0,480.0,40.0,0.0,141
235,27680.0,1480.0,440.0,400.0,0.0,0.0,142
236,27980.0,1440.0,500.0,260.0,0.0,0.0,143
237,28240.0,1540.0,480.0,280.0,0.0,0.0,144
238,28200.0,1580.0,440.0,420.0,40.0,0.0,145
239,28200.0,1420.0,440.0,240.0,40.0,0.0,146
240,29220.0,1620.0,500.0,300.0,40.0,0.0,147
241,28560.0,1620.0,420.0,500.0,40.0,0.0,148
242,29000.0,1500.0,420.0,540.0,20.0,0.0,149
243,28400.0,2060.0,560.0,280.0,0.0,0.0,150
244,27820.0,1700.0,440.0,360.0,20.0,0.0,151
245,28640.0,1560.0,420.0,420.0,0.0,0.0,152
246,28000.0,1540.0,340.0,300.0,0.0,20.0,153
247,28080.0,1840.0,380.0,400.0,0.0,0.0,154
248,28260.0,1620.0,360.0,280.0,0.0,0.0,155
249,28180.0,1340.0,300.0,360.0,60.0,0.0,156
250,28240.0,1760.0,420.0,260.0,0.0,20.0,157
251,28100.0,1560.0,420.0,320.0,0.0,0.0,158
252,27340.0,1720.0,620.0,440.0,20.0,0.0,159
253,28400.0,1880.0,440.0,500.0,20.0,0.0,160
254,28620.0,1380.0,460.0,360.0,0.0,40.0,161
255,28300.0,1840.0,520.0,440.0,20.0,0.0,162
256,27780.0,1840.0,380.0,520.0,100.0,,163
257,29320.0,1120.0,460.0,420.0,60.0,0.0,164
258,28200.0,1640.0,460.0,180.0,40.0,0.0,165
259,29180.0,1940.0,420.0,520.0,20.0,0.0,166
260,29200.0,1440.0,240.0,480.0,40.0,20.0,167
261,28240.0,1440.0,280.0,480.0,0.0,0.0,168
262,28440.0,1280.0,540.0,420.0,40.0,0.0,169
263,29140.0,1360.0,240.0,580.0,20.0,0.0,170
264,27680.0,1720.0,320.0,420.0,0.0,0.0,171
265,26480.0,1580.0,460.0,300.0,0.0,0.0,172
266,28060.0,1760.0,640.0,360.0,20.0,0.0,173
267,27420.0,1620.0,440.0,400.0,20.0,0.0,174
268,28080.0,1620.0,440.0,360.0,0.0,0.0,175
269,28140.0,1260.0,440.0,260.0,20.0,0.0,176
270,27160.0,1960.0,300.0,280.0,0.0,0.0,177
271,27300.0,1660.0,480.0,260.0,40.0,0.0,178
272,27560.0,1700.0,480.0,360.0,0.0,0.0,179
273,26980.0,1400.0,420.0,420.0,0.0,0.0,180
274,25880.0,1500.0,380.0,300.0,0.0,0.0,181
275,25860.0,1700.0,380.0,420.0,0.0,0.0,182
276,27560.0,1480.0,420.0,380.0,60.0,0.0,183
277,26640.0,1740.0,320.0,420.0,0.0,0.0,184
mean, 28913.480662983424, 1778.6740331491712, 463.8674033149171, 435.02762430939225, 22.209944751381215, 5.082872928176796, 92.5
max, 33540.0,4160.0,1260.0,1240.0,100.0,40.0,184.0
min, 25800.0,1080.0,240.0,160.0,0.0,0.0,1.0
std, 1215.4978568067406,360.6327908301972,127.64736184938826,143.12241966385224,23.65445953954648,11.18624078104619,53.2603667530244
median, 28880.0,1740.0,440.0,420.0,20.0,0.0,92.5
3
,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,Sample Number
278,28580.0,1040.0,600.0,400.0,40,20.0,1
279,27680.0,1380.0,580.0,340.0,40,0.0,2
280,27020.0,1760.0,360.0,200.0,40,0.0,3
281,26840.0,1880.0,580.0,400.0,20,0.0,4
282,25880.0,1660.0,340.0,360.0,20,0.0,5
283,25440.0,1580.0,580.0,180.0,60,0.0,6
284,26340.0,1540.0,560.0,180.0,60,20.0,7
285,27900.0,1440.0,500.0,380.0,0,0.0,8
286,25580.0,1660.0,540.0,400.0,0,20.0,9
287,28060.0,1860.0,440.0,400.0,20,0.0,10
288,27200.0,1440.0,500.0,380.0,40,0.0,11
289,26000.0,1500.0,420.0,440.0,40,0.0,12
290,27560.0,1420.0,580.0,380.0,0,0.0,13
291,27240.0,1440.0,420.0,480.0,40,0.0,14
292,26960.0,1480.0,400.0,280.0,0,0.0,15
293,26760.0,1420.0,320.0,380.0,20,20.0,16
294,26580.0,1360.0,540.0,500.0,20,0.0,17
295,26560.0,1660.0,480.0,320.0,0,0.0,18
296,25960.0,1420.0,380.0,380.0,20,0.0,19
297,26300.0,1280.0,460.0,220.0,20,0.0,20
298,26460.0,1480.0,380.0,260.0,0,0.0,21
299,26440.0,1480.0,580.0,320.0,20,0.0,22
300,25200.0,1640.0,460.0,260.0,0,0.0,23
301,27360.0,1420.0,400.0,400.0,0,0.0,24
302,26520.0,1300.0,600.0,540.0,0,0.0,25
303,27080.0,1500.0,580.0,620.0,40,20.0,26
304,25700.0,1480.0,400.0,520.0,20,0.0,27
305,26200.0,1400.0,460.0,400.0,20,0.0,28
306,25720.0,1860.0,560.0,,40,0.0,29
307,24860.0,1780.0,680.0,540.0,40,,30
308,25080.0,1120.0,340.0,360.0,0,0.0,31
309,26200.0,1520.0,380.0,220.0,20,20.0,32
310,26720.0,1360.0,400.0,480.0,60,0.0,33
311,27120.0,1540.0,320.0,480.0,60,0.0,34
312,24740.0,1240.0,480.0,500.0,20,0.0,35
313,27580.0,1200.0,420.0,400.0,60,0.0,36
314,26900.0,1600.0,540.0,440.0,40,0.0,37
315,26320.0,1580.0,400.0,360.0,20,0.0,38
316,27840.0,1500.0,340.0,460.0,0,0.0,39
317,25560.0,1280.0,580.0,380.0,20,0.0,40
318,25560.0,1420.0,680.0,420.0,0,0.0,41
319,24900.0,1660.0,440.0,360.0,20,,42
320,25740.0,1380.0,440.0,480.0,0,0.0,43
321,26200.0,1420.0,460.0,520.0,20,,44
322,26320.0,1360.0,400.0,440.0,0,0.0,45
323,26280.0,1540.0,400.0,380.0,40,0.0,46
324,25540.0,1520.0,520.0,400.0,60,0.0,47
325,27160.0,1880.0,320.0,400.0,0,0.0,48
326,27200.0,1080.0,540.0,260.0,20,0.0,49
327,25300.0,1520.0,620.0,440.0,0,0.0,50
328,,1500.0,260.0,340.0,0,0.0,51
329,25420.0,1620.0,340.0,340.0,0,0.0,52
330,27280.0,1780.0,500.0,,40,0.0,53
331,26560.0,,,600.0,20,0.0,54
332,26020.0,1680.0,500.0,200.0,20,0.0,55
333,26080.0,1420.0,480.0,440.0,20,0.0,56
334,25280.0,1260.0,300.0,300.0,0,0.0,57
335,24680.0,1620.0,400.0,260.0,0,0.0,58
336,26580.0,1420.0,300.0,360.0,0,0.0,59
337,26520.0,1720.0,440.0,440.0,20,0.0,60
338,25220.0,1280.0,380.0,320.0,0,20.0,61
339,24680.0,1360.0,400.0,480.0,0,0.0,62
340,25140.0,1620.0,340.0,260.0,0,0.0,63
341,26740.0,1260.0,580.0,340.0,20,0.0,64
342,26320.0,1620.0,400.0,400.0,40,0.0,65
343,25600.0,1540.0,500.0,540.0,40,20.0,66
344,26020.0,1560.0,520.0,420.0,40,0.0,67
345,25040.0,1800.0,600.0,340.0,60,0.0,68
346,25960.0,1700.0,440.0,420.0,20,0.0,69
347,26360.0,1800.0,620.0,380.0,0,20.0,70
348,25800.0,1340.0,320.0,420.0,40,0.0,71
349,27860.0,1260.0,420.0,440.0,20,0.0,72
350,26860.0,1400.0,540.0,260.0,60,0.0,73
351,26340.0,1520.0,380.0,380.0,40,0.0,74
352,26320.0,1120.0,360.0,400.0,0,0.0,75
353,27600.0,1600.0,420.0,260.0,60,0.0,76
354,25900.0,1600.0,560.0,440.0,40,0.0,77
355,25520.0,1180.0,620.0,540.0,60,0.0,78
356,27000.0,1360.0,520.0,400.0,80,0.0,79
357,25540.0,1720.0,580.0,620.0,40,0.0,80
358,26000.0,1880.0,540.0,500.0,20,0.0,81
359,27260.0,1440.0,420.0,500.0,0,20.0,82
360,26740.0,1700.0,340.0,440.0,60,0.0,83
361,24800.0,1860.0,500.0,480.0,0,0.0,84
362,24840.0,1600.0,380.0,460.0,20,0.0,85
363,24860.0,1440.0,260.0,340.0,0,0.0,86
364,25440.0,1380.0,300.0,440.0,20,0.0,87
365,26160.0,1620.0,500.0,260.0,20,0.0,88
366,25360.0,1480.0,380.0,500.0,20,0.0,89
367,25500.0,1580.0,280.0,500.0,20,0.0,90
368,25360.0,1940.0,360.0,280.0,40,0.0,91
369,25380.0,1460.0,460.0,340.0,0,20.0,92
370,25040.0,1380.0,420.0,320.0,40,0.0,93
371,26580.0,1440.0,640.0,240.0,20,0.0,94
372,26420.0,1360.0,480.0,360.0,20,20.0,95
373,27180.0,1760.0,520.0,400.0,40,0.0,96
374,27180.0,1440.0,380.0,500.0,40,0.0,97
375,25680.0,1380.0,260.0,360.0,0,0.0,98
376,25880.0,1700.0,480.0,460.0,0,0.0,99
377,26700.0,1400.0,340.0,380.0,20,0.0,100
378,26160.0,1640.0,340.0,220.0,0,0.0,101
379,25680.0,1660.0,420.0,420.0,20,0.0,102
380,25820.0,1360.0,360.0,300.0,0,0.0,103
381,26040.0,1300.0,460.0,320.0,20,0.0,104
382,25760.0,1360.0,480.0,380.0,20,0.0,105
383,25460.0,1580.0,400.0,280.0,20,20.0,106
384,25520.0,1500.0,340.0,260.0,20,20.0,107
385,26920.0,1400.0,460.0,400.0,20,0.0,108
386,25880.0,1640.0,420.0,300.0,20,0.0,109
387,25920.0,1640.0,380.0,320.0,20,0.0,110
388,26420.0,1300.0,380.0,380.0,20,0.0,111
389,27080.0,1540.0,580.0,560.0,20,0.0,112
390,26840.0,1660.0,320.0,240.0,20,0.0,113
391,27380.0,1420.0,280.0,420.0,0,20.0,114
392,26900.0,1740.0,260.0,460.0,40,0.0,115
393,24520.0,1580.0,280.0,420.0,60,20.0,116
394,24160.0,1240.0,320.0,460.0,20,20.0,117
395,26040.0,1500.0,460.0,280.0,0,20.0,118
396,24260.0,1240.0,340.0,300.0,20,0.0,119
397,25480.0,1640.0,320.0,300.0,40,20.0,120
398,26000.0,1720.0,380.0,460.0,0,0.0,121
399,24640.0,1760.0,620.0,360.0,40,0.0,122
400,25340.0,1580.0,380.0,440.0,60,,123
401,25780.0,1320.0,460.0,460.0,20,0.0,124
402,25500.0,1640.0,460.0,480.0,60,0.0,125
403,25160.0,1280.0,360.0,300.0,20,0.0,126
404,25820.0,1640.0,240.0,460.0,40,0.0,127
405,26440.0,1540.0,460.0,420.0,40,0.0,128
406,26660.0,1800.0,340.0,520.0,0,20.0,129
407,24380.0,1560.0,560.0,540.0,40,0.0,130
408,24980.0,1720.0,500.0,340.0,20,0.0,131
409,25700.0,1200.0,460.0,400.0,0,0.0,132
410,26440.0,1380.0,540.0,460.0,40,0.0,133
411,26400.0,1940.0,440.0,500.0,0,0.0,134
412,26800.0,1860.0,400.0,480.0,60,20.0,135
413,26240.0,1480.0,480.0,340.0,0,0.0,136
414,26460.0,1860.0,300.0,540.0,0,0.0,137
415,27540.0,1400.0,460.0,400.0,20,20.0,138
mean, 26141.31386861314, 1516.7883211678832, 440.8759124087591, 392.3529411764706, 23.043478260869566, 3.283582089552239, 69.5
max, 28580.0,1940.0,680.0,620.0,80.0,20.0,138.0
min, 24160.0,1040.0,240.0,180.0,0.0,0.0,1.0
std, 878.1672237227677,191.91348505239262,101.07855457481297,94.56516698076634,20.058625596139272,7.436560709928938,39.98124560340761
median, 26160.0,1500.0,440.0,400.0,20.0,0.0,69.5
4
,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,Sample Number
416,23400,1380,480,460.0,60.0,20.0,1
417,22280,1560,380,380.0,60.0,0.0,2
418,21880,1440,240,360.0,20.0,0.0,3
419,22140,1680,340,400.0,40.0,0.0,4
420,23000,1340,420,480.0,40.0,0.0,5
421,24260,1580,420,360.0,0.0,0.0,6
422,24120,1840,540,480.0,20.0,20.0,7
423,24000,1360,500,400.0,40.0,0.0,8
424,25180,1340,440,460.0,60.0,0.0,9
425,26880,1340,520,380.0,0.0,20.0,10
426,26260,1840,380,420.0,20.0,0.0,11
427,26880,1400,360,540.0,0.0,0.0,12
428,25280,1480,280,300.0,20.0,20.0,13
429,25300,1520,500,460.0,20.0,0.0,14
430,25080,1300,560,260.0,0.0,0.0,15
431,25200,1360,360,260.0,0.0,0.0,16
432,25120,1660,500,460.0,0.0,0.0,17
433,25440,1600,500,240.0,0.0,0.0,18
434,25940,1580,420,400.0,0.0,0.0,19
435,24940,1620,320,340.0,20.0,0.0,20
436,25900,1580,420,400.0,0.0,0.0,21
437,26300,1420,340,240.0,0.0,0.0,22
438,25160,1500,280,360.0,0.0,0.0,23
439,25620,1680,440,240.0,0.0,0.0,24
440,24720,1720,360,360.0,0.0,0.0,25
441,25920,1460,400,320.0,0.0,0.0,26
442,24640,1580,460,460.0,0.0,0.0,27
443,25260,1760,400,440.0,0.0,0.0,28
444,24220,1320,320,300.0,40.0,0.0,29
445,26380,1620,480,380.0,0.0,0.0,30
446,25680,1260,300,360.0,0.0,0.0,31
447,25640,1560,500,560.0,0.0,0.0,32
448,25340,1420,360,420.0,0.0,0.0,33
449,24520,1820,380,320.0,0.0,0.0,34
450,23960,1400,500,220.0,40.0,0.0,35
451,25220,1480,580,340.0,20.0,0.0,36
452,25400,1540,260,320.0,20.0,0.0,37
453,25100,1600,520,360.0,20.0,0.0,38
454,26260,1360,300,200.0,0.0,0.0,39
455,25300,1400,540,320.0,40.0,0.0,40
456,24380,1760,420,460.0,20.0,20.0,41
457,26040,1680,480,360.0,0.0,0.0,42
458,25720,1860,340,300.0,20.0,0.0,43
459,25020,1380,560,380.0,0.0,0.0,44
460,23340,1540,480,320.0,80.0,0.0,45
461,22740,1740,400,340.0,0.0,0.0,46
462,22780,1480,340,360.0,20.0,0.0,47
463,22300,1300,460,380.0,20.0,0.0,48
464,23360,1300,600,400.0,40.0,0.0,49
465,22600,1260,360,320.0,0.0,0.0,50
466,23480,1360,340,360.0,20.0,0.0,51
467,24380,1480,380,340.0,40.0,0.0,52
468,25200,1680,360,500.0,40.0,0.0,53
469,23060,1380,360,320.0,20.0,0.0,54
470,24480,1580,460,340.0,40.0,20.0,55
471,23680,1340,340,320.0,40.0,0.0,56
472,23480,1560,540,380.0,0.0,0.0,57
473,24980,1320,580,320.0,60.0,0.0,58
474,24040,1440,480,460.0,20.0,0.0,59
475,24560,1320,340,540.0,0.0,0.0,60
476,23400,1340,380,200.0,0.0,0.0,61
477,24180,1540,420,320.0,60.0,0.0,62
478,22320,1340,520,600.0,0.0,0.0,63
479,25180,1420,380,540.0,0.0,0.0,64
480,23660,1440,460,520.0,40.0,0.0,65
481,23920,1340,480,500.0,40.0,0.0,66
482,22900,1420,480,280.0,20.0,0.0,67
