,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,Sample Number
0,12557.80487804878,978.2926829268292,260.7317073170732,244.44444444444446,19.51219512195122,3.75,42.0
1,11653.903743315508,965.0537634408602,260.10695187165777,228.75675675675674,22.903225806451612,3.6666666666666665,94.0
2,10377.076923076924,922.0,245.84615384615384,222.13740458015266,18.333333333333332,2.6153846153846154,67.0
3,10817.39534883721,919.8190045248869,233.0909090909091,209.7737556561086,16.38888888888889,3.5849056603773586,111.0
4,10922.75,951.4285714285714,251.4814814814815,221.09756097560975,19.878048780487806,3.1645569620253164,82.5
5,12831.80487804878,1086.9268292682927,270.75471698113205,243.75586854460093,19.056603773584907,3.592233009708738,107.0
6,13534.557823129251,1305.4421768707482,329.73333333333335,308.2119205298013,36.486486486486484,10.0,76.0
7,10925.411764705883,963.1578947368421,250.41420118343194,216.7058823529412,13.529411764705882,3.3734939759036147,86.0
8,11683.827160493827,1005.2173913043479,273.54037267080747,235.22012578616352,17.926829268292682,3.625,82.5
9,12058.59375,1095.7142857142858,292.34375,247.5,17.61904761904762,4.724409448818897,64.5
10,11812.166666666666,1035.4237288135594,281.1864406779661,256.4406779661017,21.1864406779661,6.554621848739496,60.5
11,12746.518518518518,963.0075187969925,248.59259259259258,211.11111111111111,16.71641791044776,3.0303030303030303,68.0
12,11702.542372881357,928.3760683760684,245.81196581196582,235.72649572649573,23.58974358974359,7.4576271186440675,59.5
13,12011.818181818182,928.8888888888889,268.57142857142856,249.0909090909091,20.784313725490197,6.405228758169935,77.5
14,13477.79359430605,1083.39222614841,299.2957746478873,271.0175438596491,20.498220640569397,4.218181818181818,144.5
15,16216.0,2513.5135135135133,902.0408163265306,1172.9655172413793,197.00680272108843,59.04109589041096,75.5
16,13902.369668246445,1260.0,333.7089201877934,324.3192488262911,41.02325581395349,11.02803738317757,110.0
17,12220.0,1080.878048780488,309.5145631067961,324.9756097560976,33.76237623762376,9.468599033816425,105.5
