,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,Sample Number
0,70291.85185185185,3445.25,313.1645569620253,250.63291139240508,15.443037974683545,1.2658227848101267,41.0
1,69289.19786096257,3187.553191489362,318.30687830687833,240.42780748663102,19.788359788359788,2.73224043715847,95.0
2,68535.94405594406,3051.888111888112,323.35664335664336,247.2340425531915,21.690140845070424,2.816901408450704,72.5
3,71744.932735426,3245.0678733031673,310.81081081081084,243.6936936936937,21.09090909090909,3.4862385321100917,112.0
4,74748.42767295598,3378.616352201258,308.5,241.63522012578616,21.5,2.278481012658228,80.5
5,81440.63063063064,3964.977375565611,384.6788990825688,337.6958525345622,35.981735159817354,10.582959641255606,112.5
6,86253.85474860335,4248.666666666667,349.9441340782123,271.1111111111111,24.63276836158192,6.592178770949721,90.5
7,86676.59090909091,4502.4,355.1136363636364,247.93103448275863,25.227272727272727,5.762711864406779,91.0
8,88943.69047619047,4724.761904761905,372.65060240963857,258.2926829268293,28.313253012048193,7.03030303030303,85.5
9,83319.16666666667,4041.6666666666665,328.8111888111888,248.84057971014494,28.285714285714285,8.489208633093526,73.0
10,86587.42268041238,4343.092783505154,321.4583333333333,206.5979381443299,15.0,2.795698924731183,49.0
11,91327.15083798883,4579.888888888889,338.6666666666667,238.88888888888889,22.62857142857143,6.818181818181818,90.5
12,93668.93333333333,4775.838926174497,365.98639455782313,309.2307692307692,42.638888888888886,13.197278911564625,75.5
13,96786.03773584905,4914.875,348.17610062893084,264.25,30.0,8.481012658227849,80.5
14,95232.1568627451,5074.474708171207,377.2332015810277,272.078431372549,26.24505928853755,6.190476190476191,129.0
15,97909.61038961039,5320.261437908497,455.92105263157896,378.0132450331126,49.150326797385624,13.594771241830065,78.5
16,94979.88439306358,4812.655367231639,351.685393258427,252.5,29.03954802259887,8.295454545454545,89.5
17,97917.21153846153,5169.658536585366,389.3269230769231,256.50485436893206,22.22222222222222,6.220095693779904,105.5
