Date,Time,Sample Period,Sample Volume,Sample Units,Count Mode,Concentration Mode,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,Sample Mode,Location Name,Sample Number,Cal. Value,Laser Current,0.3um (Cum. Counts),0.5um (Cum. Counts),1.0um (Cum. Counts),2.0um (Cum. Counts),5.0um (Cum. Counts),10.0um (Cum. Counts),Cal Alarm,Flow Alarm,Over Conc. Alarm,System Alarm,Count Alarm,Battery Alarm,Laser Alarm
2018/7/20,10:17:53,0:00:01,0.05,L,Dif.,Counts/L,71340,3500,400,140,0,0,Automatic,Line16,1,2.48,47,3769,202,27,7,0,0,0,0,0,0,0,0,0
2018/7/20,10:17:54,0:00:01,0.05,L,Dif.,Counts/L,70500,3500,200,200,20,0,Automatic,Line16,2,2.53,48.3,3721,196,21,11,1,0,0,0,0,0,0,0,0
2018/7/20,10:17:55,0:00:01,0.05,L,Dif.,Counts/L,69560,3760,340,240,40,0,Automatic,Line16,3,2.79,53.7,3697,219,31,14,2,0,0,0,0,0,0,0,0
2018/7/20,10:17:56,0:00:01,0.05,L,Dif.,Counts/L,72280,3500,360,160,80,0,Automatic,Line16,4,2.79,53.7,3819,205,30,12,4,0,0,0,0,0,0,0,0
2018/7/20,10:17:57,0:00:01,0.05,L,Dif.,Counts/L,73000,3760,320,220,0,0,Automatic,Line16,5,2.79,53.7,3865,215,27,11,0,0,1,0,0,0,0,0,0
2018/7/20,10:17:58,0:00:01,0.05,L,Dif.,Counts/L,70420,4020,140,360,0,0,Automatic,Line16,6,2.79,53.7,3747,226,25,18,0,0,1,0,0,0,0,0,0
2018/7/20,10:17:59,0:00:01,0.05,L,Dif.,Counts/L,71060,3640,260,240,20,0,Automatic,Line16,7,2.79,53.7,3761,208,26,13,1,0,1,0,0,0,0,0,0
2018/7/20,10:18:00,0:00:01,0.05,L,Dif.,Counts/L,70160,3880,260,320,0,0,Automatic,Line16,8,2.75,53.8,3731,223,29,16,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:01,0:00:01,0.05,L,Dif.,Counts/L,70540,3780,380,340,0,20,Automatic,Line16,9,2.75,53.8,3753,226,37,18,1,1,1,0,0,0,0,0,0
2018/7/20,10:18:02,0:00:01,0.05,L,Dif.,Counts/L,71520,3660,340,240,40,0,Automatic,Line16,10,2.75,53.8,3790,214,31,14,2,0,1,0,0,0,0,0,0
2018/7/20,10:18:03,0:00:01,0.05,L,Dif.,Counts/L,71000,3680,300,160,0,0,Automatic,Line16,11,2.75,53.8,3757,207,23,8,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:04,0:00:01,0.05,L,Dif.,Counts/L,72820,3660,300,220,0,0,Automatic,Line16,12,2.76,53.9,3850,209,26,11,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:05,0:00:01,0.05,L,Dif.,Counts/L,70000,3100,340,220,20,0,Automatic,Line16,13,2.77,53.8,3684,184,29,12,1,0,1,0,0,0,0,0,0
2018/7/20,10:18:06,0:00:01,0.05,L,Dif.,Counts/L,72980,3700,480,100,0,0,Automatic,Line16,14,2.77,53.8,3863,214,29,5,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:07,0:00:01,0.05,L,Dif.,Counts/L,69840,3420,740,520,40,0,Automatic,Line16,15,2.76,53.8,3728,236,65,28,2,0,1,0,0,0,0,0,0
2018/7/20,10:18:08,0:00:01,0.05,L,Dif.,Counts/L,66400,3820,440,460,40,0,Automatic,Line16,16,2.77,53.8,3558,238,47,25,2,0,1,0,0,0,0,0,0
2018/7/20,10:18:09,0:00:01,0.05,L,Dif.,Counts/L,71900,3460,340,360,20,0,Automatic,Line16,17,2.77,53.8,3804,209,36,19,1,0,1,0,0,0,0,0,0
2018/7/20,10:18:10,0:00:01,0.05,L,Dif.,Counts/L,69760,3240,320,400,40,0,Automatic,Line16,18,2.77,53.8,3688,200,38,22,2,0,1,0,0,0,0,0,0
2018/7/20,10:18:11,0:00:01,0.05,L,Dif.,Counts/L,70560,3560,260,240,0,0,Automatic,Line16,19,2.77,53.9,3731,203,25,12,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:12,0:00:01,0.05,L,Dif.,Counts/L,69500,4120,520,300,0,0,Automatic,Line16,20,2.77,53.9,3722,247,41,15,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:13,0:00:01,0.05,L,Dif.,Counts/L,69020,3620,560,320,0,0,Automatic,Line16,21,2.77,53.9,3676,225,44,16,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:14,0:00:01,0.05,L,Dif.,Counts/L,71600,3180,360,160,20,0,Automatic,Line16,22,2.78,53.9,3766,186,27,9,1,0,1,0,0,0,0,0,0
2018/7/20,10:18:15,0:00:01,0.05,L,Dif.,Counts/L,69840,3520,460,280,20,0,Automatic,Line16,23,2.77,53.9,3706,214,38,15,1,0,1,0,0,0,0,0,0
2018/7/20,10:18:16,0:00:01,0.05,L,Dif.,Counts/L,70360,3460,380,180,20,0,Automatic,Line16,24,2.77,54,3720,202,29,10,1,0,1,0,0,0,0,0,0
2018/7/20,10:18:17,0:00:01,0.05,L,Dif.,Counts/L,72260,3380,320,260,40,0,Automatic,Line16,25,2.77,53.9,3813,200,31,15,2,0,1,0,0,0,0,0,0
2018/7/20,10:18:18,0:00:01,0.05,L,Dif.,Counts/L,71640,4000,420,120,40,0,Automatic,Line16,26,2.77,54,3811,229,29,8,2,0,1,0,0,0,0,0,0
2018/7/20,10:18:19,0:00:01,0.05,L,Dif.,Counts/L,71140,3140,340,200,0,0,Automatic,Line16,27,2.76,54,3741,184,27,10,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:20,0:00:01,0.05,L,Dif.,Counts/L,71720,3440,240,240,0,0,Automatic,Line16,28,2.77,53.9,3782,196,24,12,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:21,0:00:01,0.05,L,Dif.,Counts/L,71940,3220,280,220,0,0,Automatic,Line16,29,2.77,53.9,3783,186,25,11,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:22,0:00:01,0.05,L,Dif.,Counts/L,71440,3160,460,400,60,0,Automatic,Line16,30,2.77,54,3776,204,46,23,3,0,1,0,0,0,0,0,0
2018/7/20,10:18:23,0:00:01,0.05,L,Dif.,Counts/L,71360,3320,280,200,40,0,Automatic,Line16,31,2.77,54,3760,192,26,12,2,0,1,0,0,0,0,0,0
2018/7/20,10:18:24,0:00:01,0.05,L,Dif.,Counts/L,72340,3520,280,220,0,0,Automatic,Line16,32,2.77,54,3818,201,25,11,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:25,0:00:01,0.05,L,Dif.,Counts/L,68760,3260,340,280,20,0,Automatic,Line16,33,2.77,54,3633,195,32,15,1,0,1,0,0,0,0,0,0
2018/7/20,10:18:26,0:00:01,0.05,L,Dif.,Counts/L,70520,3400,180,200,20,0,Automatic,Line16,34,2.78,54,3716,190,20,11,1,0,1,0,0,0,0,0,0
2018/7/20,10:18:27,0:00:01,0.05,L,Dif.,Counts/L,71760,3660,200,160,0,0,Automatic,Line16,35,2.78,54,3789,201,18,8,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:28,0:00:01,0.05,L,Dif.,Counts/L,71280,3460,240,140,0,0,Automatic,Line16,36,2.89,54.1,3756,192,19,7,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:29,0:00:01,0.05,L,Dif.,Counts/L,72740,3240,280,220,0,0,Automatic,Line16,37,2.91,54.1,3824,187,25,11,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:30,0:00:01,0.05,L,Dif.,Counts/L,70600,3280,340,280,0,0,Automatic,Line16,38,2.91,54.1,3725,195,31,14,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:31,0:00:01,0.05,L,Dif.,Counts/L,70840,3500,280,80,20,0,Automatic,Line16,39,2.91,54.1,3736,194,19,5,1,0,1,0,0,0,0,0,0
2018/7/20,10:18:32,0:00:01,0.05,L,Dif.,Counts/L,69200,3220,260,280,0,0,Automatic,Line16,40,2.97,54.1,3648,188,27,14,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:33,0:00:01,0.05,L,Dif.,Counts/L,69340,3340,280,240,0,0,Automatic,Line16,41,2.85,54.1,3660,193,26,12,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:34,0:00:01,0.05,L,Dif.,Counts/L,71480,3120,180,160,0,0,Automatic,Line16,42,2.83,54.1,3747,173,17,8,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:35,0:00:01,0.05,L,Dif.,Counts/L,68200,3780,160,160,0,20,Automatic,Line16,43,2.82,54.1,3616,206,17,9,1,1,1,0,0,0,0,0,0
2018/7/20,10:18:36,0:00:01,0.05,L,Dif.,Counts/L,69560,3680,240,120,0,0,Automatic,Line16,44,2.81,54.1,3680,202,18,6,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:37,0:00:01,0.05,L,Dif.,Counts/L,69680,2940,180,140,0,0,Automatic,Line16,45,2.74,54.1,3647,163,16,7,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:38,0:00:01,0.05,L,Dif.,Counts/L,69660,3100,340,220,20,0,Automatic,Line16,46,2.74,54.2,3667,184,29,12,1,0,1,0,0,0,0,0,0
2018/7/20,10:18:39,0:00:01,0.05,L,Dif.,Counts/L,71160,3560,240,200,20,0,Automatic,Line16,47,2.75,54.2,3759,201,23,11,1,0,1,0,0,0,0,0,0
2018/7/20,10:18:40,0:00:01,0.05,L,Dif.,Counts/L,70040,3040,300,380,20,0,Automatic,Line16,48,2.75,54.2,3689,187,35,20,1,0,1,0,0,0,0,0,0
2018/7/20,10:18:41,0:00:01,0.05,L,Dif.,Counts/L,67680,3960,420,740,100,0,Automatic,Line16,49,2.75,54.2,3645,261,63,42,5,0,1,0,0,0,0,0,0
2018/7/20,10:18:42,0:00:01,0.05,L,Dif.,Counts/L,68420,3500,600,940,100,80,Automatic,Line16,50,2.75,54.2,3682,261,86,56,9,4,1,0,0,0,0,0,0
2018/7/20,10:18:43,0:00:01,0.05,L,Dif.,Counts/L,68300,4420,920,1800,160,80,Automatic,Line16,51,2.75,54.2,3784,369,148,102,12,4,1,0,0,0,0,0,0
2018/7/20,10:18:44,0:00:01,0.05,L,Dif.,Counts/L,68340,3880,640,840,60,40,Automatic,Line16,52,2.74,54.2,3690,273,79,47,5,2,1,0,0,0,0,0,0
2018/7/20,10:18:45,0:00:01,0.05,L,Dif.,Counts/L,70200,3340,440,400,20,0,Automatic,Line16,53,2.74,54.2,3720,210,43,21,1,0,1,0,0,0,0,0,0
2018/7/20,10:18:46,0:00:01,0.05,L,Dif.,Counts/L,67360,3580,360,360,20,20,Automatic,Line16,54,2.74,54.2,3585,217,38,20,2,1,1,0,0,0,0,0,0
2018/7/20,10:18:47,0:00:01,0.05,L,Dif.,Counts/L,68060,4180,600,720,60,0,Automatic,Line16,55,2.74,54.2,3681,278,69,39,3,0,1,0,0,0,0,0,0
2018/7/20,10:18:48,0:00:01,0.05,L,Dif.,Counts/L,69760,3960,560,1080,160,0,Automatic,Line16,56,2.74,54.2,3776,288,90,62,8,0,1,0,0,0,0,0,0
2018/7/20,10:18:49,0:00:01,0.05,L,Dif.,Counts/L,69840,3620,260,220,0,0,Automatic,Line16,57,2.75,54.2,3697,205,24,11,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:50,0:00:01,0.05,L,Dif.,Counts/L,69200,3420,320,260,0,0,Automatic,Line16,58,2.75,54.2,3660,200,29,13,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:51,0:00:01,0.05,L,Dif.,Counts/L,71660,3260,180,180,20,0,Automatic,Line16,59,2.79,54.2,3765,182,19,10,1,0,1,0,0,0,0,0,0
2018/7/20,10:18:52,0:00:01,0.05,L,Dif.,Counts/L,69940,3060,320,120,0,0,Automatic,Line16,60,2.8,54.2,3672,175,22,6,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:53,0:00:01,0.05,L,Dif.,Counts/L,69420,3340,280,100,0,0,Automatic,Line16,61,2.84,54.2,3657,186,19,5,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:54,0:00:01,0.05,L,Dif.,Counts/L,70040,3120,220,260,0,0,Automatic,Line16,62,2.88,54.2,3682,180,24,13,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:55,0:00:01,0.05,L,Dif.,Counts/L,72000,3800,200,120,20,0,Automatic,Line16,63,2.88,54.2,3807,207,17,7,1,0,1,0,0,0,0,0,0
2018/7/20,10:18:56,0:00:01,0.05,L,Dif.,Counts/L,69980,3320,140,220,20,0,Automatic,Line16,64,2.86,54.2,3684,185,19,12,1,0,1,0,0,0,0,0,0
2018/7/20,10:18:57,0:00:01,0.05,L,Dif.,Counts/L,71220,3320,300,160,0,0,Automatic,Line16,65,2.85,54.2,3750,189,23,8,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:58,0:00:01,0.05,L,Dif.,Counts/L,68800,3660,260,260,0,0,Automatic,Line16,66,2.83,54.2,3649,209,26,13,0,0,1,0,0,0,0,0,0
2018/7/20,10:18:59,0:00:01,0.05,L,Dif.,Counts/L,70060,2800,340,140,20,0,Automatic,Line16,67,2.81,54.3,3668,165,25,8,1,0,1,0,0,0,0,0,0
2018/7/20,10:19:00,0:00:01,0.05,L,Dif.,Counts/L,70380,3080,220,200,0,0,Automatic,Line16,68,2.86,54.3,3694,175,21,10,0,0,1,0,0,0,0,0,0
2018/7/20,10:19:01,0:00:01,0.05,L,Dif.,Counts/L,68840,3020,280,160,0,0,Automatic,Line16,69,2.85,54.3,3615,173,22,8,0,0,1,0,0,0,0,0,0
2018/7/20,10:19:02,0:00:01,0.05,L,Dif.,Counts/L,68240,3280,140,60,0,0,Automatic,Line16,70,2.85,54.3,3586,174,10,3,0,0,1,0,0,0,0,0,0
2018/7/20,10:19:03,0:00:01,0.05,L,Dif.,Counts/L,69180,3080,260,100,0,0,Automatic,Line16,71,2.84,54.3,3631,172,18,5,0,0,1,0,0,0,0,0,0
2018/7/20,10:19:04,0:00:01,0.05,L,Dif.,Counts/L,68940,3120,300,160,20,0,Automatic,Line16,72,2.82,54.3,3627,180,24,9,1,0,1,0,0,0,0,0,0
2018/7/20,10:19:05,0:00:01,0.05,L,Dif.,Counts/L,70400,2860,220,220,0,0,Automatic,Line16,73,2.76,54.3,3685,165,22,11,0,0,1,0,0,0,0,0,0
2018/7/20,10:19:06,0:00:01,0.05,L,Dif.,Counts/L,70200,3360,400,180,0,0,Automatic,Line16,74,2.74,54.3,3707,197,29,9,0,0,1,0,0,0,0,0,0
2018/7/20,10:19:07,0:00:01,0.05,L,Dif.,Counts/L,70960,3060,240,180,0,0,Automatic,Line16,75,2.74,54.3,3722,174,21,9,0,0,1,0,0,0,0,0,0
2018/7/20,10:19:08,0:00:01,0.05,L,Dif.,Counts/L,69180,3220,180,200,0,0,Automatic,Line16,76,2.75,54.3,3639,180,19,10,0,0,1,0,0,0,0,0,0
2018/7/20,10:19:09,0:00:01,0.05,L,Dif.,Counts/L,70000,3640,420,140,20,0,Automatic,Line16,77,2.75,54.3,3711,211,29,8,1,0,1,0,0,0,0,0,0
2018/7/20,10:19:10,0:00:01,0.05,L,Dif.,Counts/L,68760,3560,260,240,0,0,Automatic,Line16,78,2.75,54.3,3641,203,25,12,0,0,1,0,0,0,0,0,0
2018/7/20,10:19:11,0:00:01,0.05,L,Dif.,Counts/L,71960,3400,300,80,0,0,Automatic,Line16,79,2.76,54.3,3787,189,19,4,0,0,1,0,0,0,0,0,0
2018/7/20,10:19:12,0:00:01,0.05,L,Dif.,Counts/L,70660,3060,240,260,20,0,Automatic,Line16,80,2.76,54.3,3712,179,26,14,1,0,1,0,0,0,0,0,0
2018/7/20,10:19:13,0:00:01,0.05,L,Dif.,Counts/L,71040,3460,120,80,0,0,Automatic,Line16,81,2.77,54.3,3735,183,10,4,0,0,1,0,0,0,0,0,0
2018/7/20,10:19:51,0:00:01,0.05,L,Dif.,Counts/L,70720,3380,460,240,20,0,Automatic,Line16,1,2.53,46.5,3741,205,36,13,1,0,0,0,0,0,0,0,0
2018/7/20,10:19:52,0:00:01,0.05,L,Dif.,Counts/L,68260,3820,560,540,0,20,Automatic,Line16,2,2.59,48.3,3660,247,56,28,1,1,0,0,0,0,0,0,0
2018/7/20,10:19:53,0:00:01,0.05,L,Dif.,Counts/L,66160,3420,400,420,20,0,Automatic,Line16,3,2.81,54.3,3521,213,42,22,1,0,0,0,0,0,0,0,0
2018/7/20,10:19:54,0:00:01,0.05,L,Dif.,Counts/L,69320,3240,300,300,40,0,Automatic,Line16,4,2.81,54.3,3660,194,32,17,2,0,0,0,0,0,0,0,0
2018/7/20,10:19:55,0:00:01,0.05,L,Dif.,Counts/L,69100,3300,480,160,20,0,Automatic,Line16,5,2.77,54.3,3653,198,33,9,1,0,1,0,0,0,0,0,0
2018/7/20,10:19:56,0:00:01,0.05,L,Dif.,Counts/L,67060,3420,240,180,0,0,Automatic,Line16,6,2.74,54.3,3545,192,21,9,0,0,1,0,0,0,0,0,0
2018/7/20,10:19:57,0:00:01,0.05,L,Dif.,Counts/L,68700,3200,360,200,40,0,Automatic,Line16,7,2.72,54.3,3625,190,30,12,2,0,1,0,0,0,0,0,0
2018/7/20,10:19:58,0:00:01,0.05,L,Dif.,Counts/L,67360,2800,340,220,0,0,Automatic,Line16,8,2.72,54.3,3536,168,28,11,0,0,1,0,0,0,0,0,0
2018/7/20,10:19:59,0:00:01,0.05,L,Dif.,Counts/L,67860,3180,360,100,0,0,Automatic,Line16,9,2.72,54.3,3575,182,23,5,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:00,0:00:01,0.05,L,Dif.,Counts/L,68520,3140,220,180,0,0,Automatic,Line16,10,2.71,54.3,3603,177,20,9,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:01,0:00:01,0.05,L,Dif.,Counts/L,70000,3480,180,180,0,0,Automatic,Line16,11,2.72,54.3,3692,192,18,9,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:02,0:00:01,0.05,L,Dif.,Counts/L,68360,3060,360,40,0,0,Automatic,Line16,12,2.71,54.3,3591,173,20,2,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:03,0:00:01,0.05,L,Dif.,Counts/L,70120,2860,280,180,20,0,Automatic,Line16,13,2.71,54.4,3673,167,24,10,1,0,1,0,0,0,0,0,0
2018/7/20,10:20:04,0:00:01,0.05,L,Dif.,Counts/L,68120,2960,240,140,0,0,Automatic,Line16,14,2.72,54.4,3573,167,19,7,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:05,0:00:01,0.05,L,Dif.,Counts/L,68160,2920,400,340,0,0,Automatic,Line16,15,2.72,54.4,3591,183,37,17,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:06,0:00:01,0.05,L,Dif.,Counts/L,69380,2960,140,240,0,0,Automatic,Line16,16,2.72,54.4,3636,167,19,12,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:07,0:00:01,0.05,L,Dif.,Counts/L,68860,3300,220,300,0,0,Automatic,Line16,17,2.72,54.5,3634,191,26,15,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:08,0:00:01,0.05,L,Dif.,Counts/L,69700,3180,300,180,20,0,Automatic,Line16,18,2.72,54.4,3669,184,25,10,1,0,1,0,0,0,0,0,0
2018/7/20,10:20:09,0:00:01,0.05,L,Dif.,Counts/L,69300,3460,120,140,0,0,Automatic,Line16,19,2.73,54.4,3651,186,13,7,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:10,0:00:01,0.05,L,Dif.,Counts/L,69280,3380,340,200,0,0,Automatic,Line16,20,2.73,54.4,3660,196,27,10,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:11,0:00:01,0.05,L,Dif.,Counts/L,67980,3140,220,140,0,0,Automatic,Line16,21,2.73,54.4,3574,175,18,7,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:12,0:00:01,0.05,L,Dif.,Counts/L,68780,2720,320,280,20,0,Automatic,Line16,22,2.74,54.4,3606,167,31,15,1,0,1,0,0,0,0,0,0
2018/7/20,10:20:13,0:00:01,0.05,L,Dif.,Counts/L,69360,3240,240,220,20,0,Automatic,Line16,23,2.74,54.4,3654,186,24,12,1,0,1,0,0,0,0,0,0
2018/7/20,10:20:14,0:00:01,0.05,L,Dif.,Counts/L,70440,3420,340,120,0,0,Automatic,Line16,24,2.75,54.4,3716,194,23,6,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:15,0:00:01,0.05,L,Dif.,Counts/L,70200,3180,280,200,0,20,Automatic,Line16,25,2.75,54.4,3694,184,25,11,1,1,1,0,0,0,0,0,0
2018/7/20,10:20:16,0:00:01,0.05,L,Dif.,Counts/L,69540,2940,120,220,20,0,Automatic,Line16,26,2.75,54.4,3642,165,18,12,1,0,1,0,0,0,0,0,0
2018/7/20,10:20:17,0:00:01,0.05,L,Dif.,Counts/L,70800,3240,260,280,0,0,Automatic,Line16,27,2.75,54.4,3729,189,27,14,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:18,0:00:01,0.05,L,Dif.,Counts/L,69800,3220,320,220,0,0,Automatic,Line16,28,2.76,54.4,3678,188,27,11,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:19,0:00:01,0.05,L,Dif.,Counts/L,69160,3000,240,120,0,0,Automatic,Line16,29,2.76,54.5,3626,168,18,6,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:20,0:00:01,0.05,L,Dif.,Counts/L,69420,3500,340,180,20,0,Automatic,Line16,30,2.76,54.4,3673,202,27,10,1,0,1,0,0,0,0,0,0
2018/7/20,10:20:21,0:00:01,0.05,L,Dif.,Counts/L,69040,2960,300,260,40,20,Automatic,Line16,31,2.77,54.4,3631,179,31,16,3,1,1,0,0,0,0,0,0
2018/7/20,10:20:22,0:00:01,0.05,L,Dif.,Counts/L,69620,3060,320,160,0,40,Automatic,Line16,32,2.79,54.4,3660,179,26,10,2,2,1,0,0,0,0,0,0
2018/7/20,10:20:23,0:00:01,0.05,L,Dif.,Counts/L,70640,2880,400,140,20,0,Automatic,Line16,33,2.8,54.5,3704,172,28,8,1,0,1,0,0,0,0,0,0
2018/7/20,10:20:24,0:00:01,0.05,L,Dif.,Counts/L,68140,3420,260,240,40,0,Automatic,Line16,34,2.81,54.4,3605,198,27,14,2,0,1,0,0,0,0,0,0
2018/7/20,10:20:25,0:00:01,0.05,L,Dif.,Counts/L,68020,3160,240,60,0,0,Automatic,Line16,35,2.81,54.5,3574,173,15,3,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:26,0:00:01,0.05,L,Dif.,Counts/L,68740,3480,320,140,20,0,Automatic,Line16,36,2.81,54.5,3635,198,24,8,1,0,1,0,0,0,0,0,0
2018/7/20,10:20:27,0:00:01,0.05,L,Dif.,Counts/L,70240,2960,360,100,40,0,Automatic,Line16,37,2.8,54.5,3685,173,25,7,2,0,1,0,0,0,0,0,0
2018/7/20,10:20:28,0:00:01,0.05,L,Dif.,Counts/L,70760,3120,260,160,20,0,Automatic,Line16,38,2.78,54.5,3716,178,22,9,1,0,1,0,0,0,0,0,0
2018/7/20,10:20:29,0:00:01,0.05,L,Dif.,Counts/L,70600,3420,360,140,0,0,Automatic,Line16,39,2.76,54.5,3726,196,25,7,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:30,0:00:01,0.05,L,Dif.,Counts/L,71400,3540,280,340,20,0,Automatic,Line16,40,2.75,54.5,3779,209,32,18,1,0,1,0,0,0,0,0,0
2018/7/20,10:20:31,0:00:01,0.05,L,Dif.,Counts/L,71660,2620,300,240,0,0,Automatic,Line16,41,2.74,54.5,3741,158,27,12,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:32,0:00:01,0.05,L,Dif.,Counts/L,69300,2780,280,200,20,0,Automatic,Line16,42,2.74,54.5,3629,164,25,11,1,0,1,0,0,0,0,0,0
2018/7/20,10:20:33,0:00:01,0.05,L,Dif.,Counts/L,71000,3600,260,180,20,20,Automatic,Line16,43,2.74,54.5,3754,204,24,11,2,1,1,0,0,0,0,0,0
2018/7/20,10:20:34,0:00:01,0.05,L,Dif.,Counts/L,68120,3040,380,140,0,0,Automatic,Line16,44,2.74,54.5,3584,178,26,7,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:35,0:00:01,0.05,L,Dif.,Counts/L,69580,2740,200,220,0,0,Automatic,Line16,45,2.76,54.5,3637,158,21,11,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:36,0:00:01,0.05,L,Dif.,Counts/L,69600,3560,300,300,20,0,Automatic,Line16,46,2.76,54.5,3689,209,31,16,1,0,1,0,0,0,0,0,0
2018/7/20,10:20:37,0:00:01,0.05,L,Dif.,Counts/L,69200,3280,220,220,0,0,Automatic,Line16,47,2.76,54.5,3646,186,22,11,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:38,0:00:01,0.05,L,Dif.,Counts/L,66880,2820,140,120,0,0,Automatic,Line16,48,2.77,54.5,3498,154,13,6,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:39,0:00:01,0.05,L,Dif.,Counts/L,67700,3100,200,40,40,0,Automatic,Line16,49,2.78,54.5,3554,169,14,4,2,0,1,0,0,0,0,0,0
2018/7/20,10:20:40,0:00:01,0.05,L,Dif.,Counts/L,68180,3200,220,200,20,0,Automatic,Line16,50,2.81,54.5,3591,182,22,11,1,0,1,0,0,0,0,0,0
2018/7/20,10:20:41,0:00:01,0.05,L,Dif.,Counts/L,68940,3580,360,100,0,0,Automatic,Line16,51,2.83,54.5,3649,202,23,5,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:42,0:00:01,0.05,L,Dif.,Counts/L,69080,3280,180,120,20,0,Automatic,Line16,52,2.83,54.5,3634,180,16,7,1,0,1,0,0,0,0,0,0
2018/7/20,10:20:43,0:00:01,0.05,L,Dif.,Counts/L,68680,3280,220,120,0,0,Automatic,Line16,53,2.83,54.6,3615,181,17,6,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:44,0:00:01,0.05,L,Dif.,Counts/L,70140,3180,280,160,0,0,Automatic,Line16,54,2.83,54.6,3688,181,22,8,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:45,0:00:01,0.05,L,Dif.,Counts/L,68880,3080,180,200,0,0,Automatic,Line16,55,2.79,54.6,3617,173,19,10,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:46,0:00:01,0.05,L,Dif.,Counts/L,69380,3060,380,220,20,0,Automatic,Line16,56,2.78,54.6,3653,184,31,12,1,0,1,0,0,0,0,0,0
2018/7/20,10:20:47,0:00:01,0.05,L,Dif.,Counts/L,69460,3020,260,160,0,0,Automatic,Line16,57,2.77,54.6,3645,172,21,8,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:48,0:00:01,0.05,L,Dif.,Counts/L,68500,2860,320,60,20,0,Automatic,Line16,58,2.76,54.6,3588,163,20,4,1,0,1,0,0,0,0,0,0
2018/7/20,10:20:49,0:00:01,0.05,L,Dif.,Counts/L,69500,3080,360,220,0,0,Automatic,Line16,59,2.76,54.6,3658,183,29,11,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:50,0:00:01,0.05,L,Dif.,Counts/L,66600,2480,340,100,0,0,Automatic,Line16,60,2.74,54.7,3476,146,22,5,0,0,1,0,0,0,0,0,0
2018/7/20,10:20:51,0:00:01,0.05,L,Dif.,Counts/L,73340,3300,260,280,40,0,Automatic,Line16,61,2.74,54.7,3861,194,29,16,2,0,1,0,0,0,0,0,0
2018/7/20,10:20:52,0:00:01,0.05,L,Dif.,Counts/L,82600,4840,540,140,20,0,Automatic,Line16,62,2.74,54.7,4407,277,35,8,1,0,1,0,0,0,0,0,0
