Date,Time,Sample Period,Sample Volume,Sample Units,Count Mode,Concentration Mode,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,Sample Mode,Location Name,Sample Number,Cal. Value,Laser Current,0.3um (Cum. Counts),0.5um (Cum. Counts),1.0um (Cum. Counts),2.0um (Cum. Counts),5.0um (Cum. Counts),10.0um (Cum. Counts),Cal Alarm,Flow Alarm,Over Conc. Alarm,System Alarm,Count Alarm,Battery Alarm,Laser Alarm
2018/7/15,10:30:11,0:00:01,0.05,L,Dif.,Counts/L,20600,1640,240,300,20,20,Automatic,Line16,59,2.7,56.2,1141,111,29,17,2,1,1,0,0,0,0,0,0
2018/7/15,10:30:12,0:00:01,0.05,L,Dif.,Counts/L,19740,1220,300,260,20,0,Automatic,Line16,60,2.7,56.2,1077,90,29,14,1,0,1,0,0,0,0,0,0
2018/7/15,10:30:13,0:00:01,0.05,L,Dif.,Counts/L,19940,1360,300,440,20,0,Automatic,Line16,61,2.7,56.2,1103,106,38,23,1,0,1,0,0,0,0,0,0
2018/7/15,10:30:14,0:00:01,0.05,L,Dif.,Counts/L,19220,1220,260,140,40,20,Automatic,Line16,62,2.7,56.2,1045,84,23,10,3,1,1,0,0,0,0,0,0
2018/7/15,10:30:15,0:00:01,0.05,L,Dif.,Counts/L,19020,1260,360,320,0,0,Automatic,Line16,63,2.71,56.3,1048,97,34,16,0,0,1,0,0,0,0,0,0
2018/7/15,10:30:16,0:00:01,0.05,L,Dif.,Counts/L,20000,1240,200,420,40,20,Automatic,Line16,64,2.71,56.3,1096,96,34,24,3,1,1,0,0,0,0,0,0
2018/7/15,10:30:17,0:00:01,0.05,L,Dif.,Counts/L,19060,1340,400,240,80,0,Automatic,Line16,65,2.71,56.3,1056,103,36,16,4,0,1,0,0,0,0,0,0
2018/7/15,10:30:18,0:00:01,0.05,L,Dif.,Counts/L,19480,1260,400,180,20,0,Automatic,Line16,66,2.71,56.3,1067,93,30,10,1,0,1,0,0,0,0,0,0
2018/7/15,10:30:19,0:00:01,0.05,L,Dif.,Counts/L,20580,1220,280,320,40,0,Automatic,Line16,67,2.71,56.4,1122,93,32,18,2,0,1,0,0,0,0,0,0
2018/7/15,10:30:20,0:00:01,0.05,L,Dif.,Counts/L,20080,1240,420,280,40,0,Automatic,Line16,68,2.71,56.4,1103,99,37,16,2,0,1,0,0,0,0,0,0
2018/7/15,10:30:21,0:00:01,0.05,L,Dif.,Counts/L,21180,1160,320,300,20,0,Automatic,Line16,69,2.71,56.4,1149,90,32,16,1,0,1,0,0,0,0,0,0
2018/7/15,10:30:22,0:00:01,0.05,L,Dif.,Counts/L,20700,1480,460,220,60,20,Automatic,Line16,70,2.71,56.4,1147,112,38,15,4,1,1,0,0,0,0,0,0
2018/7/15,10:30:23,0:00:01,0.05,L,Dif.,Counts/L,20000,1380,320,340,20,0,Automatic,Line16,71,2.71,56.4,1103,103,34,18,1,0,1,0,0,0,0,0,0
2018/7/15,10:30:24,0:00:01,0.05,L,Dif.,Counts/L,20220,1340,460,260,100,0,Automatic,Line16,72,2.71,56.4,1119,108,41,18,5,0,1,0,0,0,0,0,0
2018/7/15,10:30:25,0:00:01,0.05,L,Dif.,Counts/L,20920,1500,420,240,80,40,Automatic,Line16,73,2.71,56.4,1160,114,39,18,6,2,1,0,0,0,0,0,0
2018/7/15,10:30:26,0:00:01,0.05,L,Dif.,Counts/L,20020,1380,420,500,20,0,Automatic,Line16,74,2.72,56.5,1117,116,47,26,1,0,1,0,0,0,0,0,0
2018/7/15,10:30:27,0:00:01,0.05,L,Dif.,Counts/L,19960,1580,580,460,0,40,Automatic,Line16,75,2.72,56.5,1131,133,54,25,2,2,1,0,0,0,0,0,0
2018/7/15,10:30:28,0:00:01,0.05,L,Dif.,Counts/L,19140,1520,440,440,0,0,Automatic,Line16,76,2.72,56.4,1077,120,44,22,0,0,1,0,0,0,0,0,0
2018/7/15,10:30:29,0:00:01,0.05,L,Dif.,Counts/L,20520,1580,600,300,60,0,Automatic,Line16,77,2.72,56.4,1153,127,48,18,3,0,1,0,0,0,0,0,0
2018/7/15,10:30:30,0:00:01,0.05,L,Dif.,Counts/L,20500,1100,400,180,20,0,Automatic,Line16,78,2.72,56.4,1110,85,30,10,1,0,1,0,0,0,0,0,0
2018/7/15,10:30:31,0:00:01,0.05,L,Dif.,Counts/L,19880,1340,380,320,0,0,Automatic,Line16,79,2.71,56.4,1096,102,35,16,0,0,1,0,0,0,0,0,0
2018/7/15,10:30:32,0:00:01,0.05,L,Dif.,Counts/L,20080,1400,340,300,0,0,Automatic,Line16,80,2.71,56.4,1106,102,32,15,0,0,1,0,0,0,0,0,0
2018/7/15,10:30:33,0:00:01,0.05,L,Dif.,Counts/L,19680,1180,360,340,40,20,Automatic,Line16,81,2.71,56.4,1081,97,38,20,3,1,1,0,0,0,0,0,0
2018/7/15,10:30:34,0:00:01,0.05,L,Dif.,Counts/L,20140,1480,600,360,60,0,Automatic,Line16,82,2.71,56.4,1132,125,51,21,3,0,1,0,0,0,0,0,0
2018/7/15,10:30:35,0:00:01,0.05,L,Dif.,Counts/L,19200,1260,400,300,20,0,Automatic,Line16,83,2.71,56.5,1059,99,36,16,1,0,1,0,0,0,0,0,0
2018/7/15,10:30:36,0:00:01,0.05,L,Dif.,Counts/L,20600,1280,340,260,20,0,Automatic,Line16,84,2.72,56.5,1125,95,31,14,1,0,1,0,0,0,0,0,0
2018/7/15,10:30:37,0:00:01,0.05,L,Dif.,Counts/L,19780,1480,220,360,20,0,Automatic,Line16,85,2.71,56.5,1093,104,30,19,1,0,1,0,0,0,0,0,0
2018/7/15,10:30:38,0:00:01,0.05,L,Dif.,Counts/L,19980,1200,320,380,20,0,Automatic,Line16,86,2.71,56.5,1095,96,36,20,1,0,1,0,0,0,0,0,0
2018/7/15,10:30:39,0:00:01,0.05,L,Dif.,Counts/L,20340,1140,260,340,60,0,Automatic,Line16,87,2.71,56.5,1107,90,33,20,3,0,1,0,0,0,0,0,0
2018/7/15,10:30:40,0:00:01,0.05,L,Dif.,Counts/L,20500,1360,500,120,20,0,Automatic,Line16,88,2.71,56.5,1125,100,32,7,1,0,1,0,0,0,0,0,0
2018/7/15,10:30:41,0:00:01,0.05,L,Dif.,Counts/L,21800,1100,500,440,20,0,Automatic,Line16,89,2.71,56.5,1193,103,48,23,1,0,1,0,0,0,0,0,0
2018/7/15,10:30:42,0:00:01,0.05,L,Dif.,Counts/L,20260,1260,240,280,80,20,Automatic,Line16,90,2.71,56.5,1107,94,31,19,5,1,1,0,0,0,0,0,0
2018/7/15,10:30:43,0:00:01,0.05,L,Dif.,Counts/L,19320,1480,300,300,40,20,Automatic,Line16,91,2.71,56.5,1073,107,33,18,3,1,1,0,0,0,0,0,0
2018/7/15,10:30:44,0:00:01,0.05,L,Dif.,Counts/L,18720,1100,360,340,0,0,Automatic,Line16,92,2.71,56.5,1026,90,35,17,0,0,1,0,0,0,0,0,0
2018/7/15,10:30:45,0:00:01,0.05,L,Dif.,Counts/L,20280,1340,340,340,40,0,Automatic,Line16,93,2.71,56.5,1117,103,36,19,2,0,1,0,0,0,0,0,0
2018/7/15,10:30:46,0:00:01,0.05,L,Dif.,Counts/L,20720,1060,340,320,80,0,Automatic,Line16,94,2.7,56.5,1126,90,37,20,4,0,1,0,0,0,0,0,0
2018/7/15,10:30:47,0:00:01,0.05,L,Dif.,Counts/L,19840,1220,340,240,0,0,Automatic,Line16,95,2.7,56.5,1082,90,29,12,0,0,1,0,0,0,0,0,0
2018/7/15,10:30:48,0:00:01,0.05,L,Dif.,Counts/L,20480,1120,320,220,20,0,Automatic,Line16,96,2.7,56.4,1108,84,28,12,1,0,1,0,0,0,0,0,0
2018/7/15,10:30:49,0:00:01,0.05,L,Dif.,Counts/L,19980,1500,320,340,40,0,Automatic,Line16,97,2.7,56.4,1109,110,35,19,2,0,1,0,0,0,0,0,0
2018/7/15,10:30:50,0:00:01,0.05,L,Dif.,Counts/L,19900,1060,260,360,40,0,Automatic,Line16,98,2.7,56.5,1081,86,33,20,2,0,1,0,0,0,0,0,0
2018/7/15,10:30:51,0:00:01,0.05,L,Dif.,Counts/L,20520,1220,380,480,60,0,Automatic,Line16,99,2.71,56.5,1133,107,46,27,3,0,1,0,0,0,0,0,0
2018/7/15,10:30:52,0:00:01,0.05,L,Dif.,Counts/L,19660,1200,220,300,20,0,Automatic,Line16,100,2.71,56.5,1070,87,27,16,1,0,1,0,0,0,0,0,0
2018/7/15,10:30:53,0:00:01,0.05,L,Dif.,Counts/L,21740,1440,400,260,20,0,Automatic,Line16,101,2.71,56.5,1193,106,34,14,1,0,1,0,0,0,0,0,0
2018/7/15,10:30:54,0:00:01,0.05,L,Dif.,Counts/L,21140,1180,580,400,0,0,Automatic,Line16,102,2.71,56.5,1165,108,49,20,0,0,1,0,0,0,0,0,0
2018/7/15,10:30:55,0:00:01,0.05,L,Dif.,Counts/L,20400,1260,480,220,20,0,Automatic,Line16,103,2.71,56.5,1119,99,36,12,1,0,1,0,0,0,0,0,0
2018/7/15,10:30:56,0:00:01,0.05,L,Dif.,Counts/L,21140,1160,460,400,60,0,Automatic,Line16,104,2.71,56.6,1161,104,46,23,3,0,1,0,0,0,0,0,0
2018/7/15,10:30:57,0:00:01,0.05,L,Dif.,Counts/L,19300,1280,340,300,0,0,Automatic,Line16,105,2.71,56.6,1061,96,32,15,0,0,1,0,0,0,0,0,0
2018/7/15,10:30:58,0:00:01,0.05,L,Dif.,Counts/L,19900,1200,260,260,0,20,Automatic,Line16,106,2.72,56.6,1082,87,27,14,1,1,1,0,0,0,0,0,0
2018/7/15,10:30:59,0:00:01,0.05,L,Dif.,Counts/L,19720,1160,380,380,40,0,Automatic,Line16,107,2.71,56.6,1084,98,40,21,2,0,1,0,0,0,0,0,0
2018/7/15,10:31:00,0:00:01,0.05,L,Dif.,Counts/L,19080,1300,280,320,20,0,Automatic,Line16,108,2.71,56.6,1050,96,31,17,1,0,1,0,0,0,0,0,0
2018/7/15,10:31:01,0:00:01,0.05,L,Dif.,Counts/L,19500,940,440,320,0,20,Automatic,Line16,109,2.7,56.5,1061,86,39,17,1,1,1,0,0,0,0,0,0
2018/7/15,10:31:02,0:00:01,0.05,L,Dif.,Counts/L,19580,1020,480,300,0,0,Automatic,Line16,110,2.7,56.5,1069,90,39,15,0,0,1,0,0,0,0,0,0
2018/7/15,10:31:03,0:00:01,0.05,L,Dif.,Counts/L,20180,1340,260,260,20,20,Automatic,Line16,111,2.71,56.5,1104,95,28,15,2,1,1,0,0,0,0,0,0
2018/7/15,10:31:04,0:00:01,0.05,L,Dif.,Counts/L,19780,1340,340,480,20,0,Automatic,Line16,112,2.71,56.5,1098,109,42,25,1,0,1,0,0,0,0,0,0
2018/7/15,10:31:05,0:00:01,0.05,L,Dif.,Counts/L,18780,1320,360,300,20,0,Automatic,Line16,113,2.71,56.5,1039,100,34,16,1,0,1,0,0,0,0,0,0
2018/7/15,10:31:06,0:00:01,0.05,L,Dif.,Counts/L,18940,1300,120,380,0,0,Automatic,Line16,114,2.71,56.6,1037,90,25,19,0,0,1,0,0,0,0,0,0
2018/7/15,10:31:07,0:00:01,0.05,L,Dif.,Counts/L,20120,1440,360,500,20,0,Automatic,Line16,115,2.71,56.5,1122,116,44,26,1,0,1,0,0,0,0,0,0
2018/7/15,10:31:08,0:00:01,0.05,L,Dif.,Counts/L,18880,1200,520,240,20,0,Automatic,Line16,116,2.71,56.6,1043,99,39,13,1,0,1,0,0,0,0,0,0
2018/7/15,10:31:09,0:00:01,0.05,L,Dif.,Counts/L,19960,1300,340,360,0,0,Automatic,Line16,117,2.71,56.6,1098,100,35,18,0,0,1,0,0,0,0,0,0
2018/7/15,10:31:10,0:00:01,0.05,L,Dif.,Counts/L,19160,1580,460,200,20,0,Automatic,Line16,118,2.71,56.6,1071,113,34,11,1,0,1,0,0,0,0,0,0
2018/7/15,10:31:11,0:00:01,0.05,L,Dif.,Counts/L,20820,1520,280,420,0,0,Automatic,Line16,119,2.71,56.6,1152,111,35,21,0,0,1,0,0,0,0,0,0
2018/7/15,10:31:12,0:00:01,0.05,L,Dif.,Counts/L,20000,1740,380,160,0,0,Automatic,Line16,120,2.71,56.6,1114,114,27,8,0,0,1,0,0,0,0,0,0
2018/7/15,10:31:13,0:00:01,0.05,L,Dif.,Counts/L,19700,1360,180,260,20,0,Automatic,Line16,121,2.71,56.6,1076,91,23,14,1,0,1,0,0,0,0,0,0
2018/7/15,10:31:14,0:00:01,0.05,L,Dif.,Counts/L,20520,1320,240,240,0,40,Automatic,Line16,122,2.71,56.6,1118,92,26,14,2,2,1,0,0,0,0,0,0
2018/7/15,10:31:15,0:00:01,0.05,L,Dif.,Counts/L,19400,1220,340,300,20,0,Automatic,Line16,123,2.71,56.5,1064,94,33,16,1,0,1,0,0,0,0,0,0
2018/7/15,10:31:16,0:00:01,0.05,L,Dif.,Counts/L,20820,1100,240,300,20,0,Automatic,Line16,124,2.71,56.5,1124,83,28,16,1,0,1,0,0,0,0,0,0
2018/7/15,10:31:17,0:00:01,0.05,L,Dif.,Counts/L,21360,1780,560,420,0,0,Automatic,Line16,125,2.71,56.5,1206,138,49,21,0,0,1,0,0,0,0,0,0
2018/7/15,10:31:18,0:00:01,0.05,L,Dif.,Counts/L,20780,1480,280,320,0,0,Automatic,Line16,126,2.71,56.5,1143,104,30,16,0,0,1,0,0,0,0,0,0
2018/7/15,10:31:19,0:00:01,0.05,L,Dif.,Counts/L,20660,1260,460,380,0,0,Automatic,Line16,127,2.71,56.4,1138,105,42,19,0,0,1,0,0,0,0,0,0
2018/7/15,10:31:20,0:00:01,0.05,L,Dif.,Counts/L,20100,1280,320,180,40,20,Automatic,Line16,128,2.71,56.5,1097,92,28,12,3,1,1,0,0,0,0,0,0
2018/7/15,10:31:21,0:00:01,0.05,L,Dif.,Counts/L,20780,1340,300,320,20,0,Automatic,Line16,129,2.71,56.5,1138,99,32,17,1,0,1,0,0,0,0,0,0
2018/7/15,10:31:22,0:00:01,0.05,L,Dif.,Counts/L,20260,1300,440,240,0,20,Automatic,Line16,130,2.71,56.6,1113,100,35,13,1,1,1,0,0,0,0,0,0
2018/7/15,10:31:23,0:00:01,0.05,L,Dif.,Counts/L,19360,880,380,320,20,20,Automatic,Line16,131,2.71,56.6,1049,81,37,18,2,1,1,0,0,0,0,0,0
2018/7/15,10:31:24,0:00:01,0.05,L,Dif.,Counts/L,19300,1260,300,200,20,0,Automatic,Line16,132,2.71,56.6,1054,89,26,11,1,0,1,0,0,0,0,0,0
2018/7/15,10:31:25,0:00:01,0.05,L,Dif.,Counts/L,20580,1200,280,240,0,20,Automatic,Line16,133,2.71,56.6,1116,87,27,13,1,1,1,0,0,0,0,0,0
2018/7/15,10:31:26,0:00:01,0.05,L,Dif.,Counts/L,19660,1180,360,300,20,0,Automatic,Line16,134,2.71,56.7,1076,93,34,16,1,0,1,0,0,0,0,0,0
2018/7/15,10:31:27,0:00:01,0.05,L,Dif.,Counts/L,19740,1420,480,220,20,0,Automatic,Line16,135,2.71,56.7,1094,107,36,12,1,0,1,0,0,0,0,0,0
2018/7/15,10:31:28,0:00:01,0.05,L,Dif.,Counts/L,20160,1220,180,260,0,0,Automatic,Line16,136,2.71,56.7,1091,83,22,13,0,0,1,0,0,0,0,0,0
2018/7/15,10:31:29,0:00:01,0.05,L,Dif.,Counts/L,20280,960,380,180,20,20,Automatic,Line16,137,2.71,56.7,1092,78,30,11,2,1,1,0,0,0,0,0,0
2018/7/15,10:31:30,0:00:01,0.05,L,Dif.,Counts/L,19880,1480,280,260,40,0,Automatic,Line16,138,2.71,56.7,1097,103,29,15,2,0,1,0,0,0,0,0,0
2018/7/15,10:31:31,0:00:01,0.05,L,Dif.,Counts/L,19760,1140,440,300,20,0,Automatic,Line16,139,2.71,56.7,1083,95,38,16,1,0,1,0,0,0,0,0,0
2018/7/15,10:31:32,0:00:01,0.05,L,Dif.,Counts/L,22360,1600,420,380,20,20,Automatic,Line16,140,2.71,56.6,1240,122,42,21,2,1,1,0,0,0,0,0,0
2018/7/15,10:31:33,0:00:01,0.05,L,Dif.,Counts/L,23580,1920,460,360,60,0,Automatic,Line16,141,2.71,56.6,1319,140,44,21,3,0,1,0,0,0,0,0,0
2018/7/15,10:31:34,0:00:01,0.05,L,Dif.,Counts/L,18820,1240,400,240,0,0,Automatic,Line16,142,2.71,56.6,1035,94,32,12,0,0,1,0,0,0,0,0,0
2018/7/15,10:31:35,0:00:01,0.05,L,Dif.,Counts/L,19340,980,280,220,20,0,Automatic,Line16,143,2.71,56.7,1042,75,26,12,1,0,1,0,0,0,0,0,0
2018/7/15,10:31:36,0:00:01,0.05,L,Dif.,Counts/L,20240,1500,380,260,0,0,Automatic,Line16,144,2.71,56.7,1119,107,32,13,0,0,1,0,0,0,0,0,0
2018/7/15,10:31:37,0:00:01,0.05,L,Dif.,Counts/L,20560,1180,320,260,0,0,Automatic,Line16,145,2.71,56.7,1116,88,29,13,0,0,1,0,0,0,0,0,0
2018/7/15,10:31:38,0:00:01,0.05,L,Dif.,Counts/L,19300,1400,280,200,20,0,Automatic,Line16,146,2.71,56.7,1060,95,25,11,1,0,1,0,0,0,0,0,0
2018/7/15,10:31:39,0:00:01,0.05,L,Dif.,Counts/L,19680,1060,380,300,0,0,Automatic,Line16,147,2.71,56.7,1071,87,34,15,0,0,1,0,0,0,0,0,0
2018/7/15,10:32:25,0:00:01,0.05,L,Dif.,Counts/L,19400,1120,480,360,20,0,Automatic,Line16,1,2.5,50.1,1069,99,43,19,1,0,0,0,0,0,0,0,0
2018/7/15,10:32:26,0:00:01,0.05,L,Dif.,Counts/L,19300,1000,280,240,20,0,Automatic,Line16,2,2.75,56.4,1042,77,27,13,1,0,0,0,0,0,0,0,0
2018/7/15,10:32:27,0:00:01,0.05,L,Dif.,Counts/L,21080,1320,520,400,0,0,Automatic,Line16,3,2.74,56.4,1166,112,46,20,0,0,0,0,0,0,0,0,0
2018/7/15,10:32:28,0:00:01,0.05,L,Dif.,Counts/L,19000,1040,460,260,20,0,Automatic,Line16,4,2.74,56.4,1039,89,37,14,1,0,0,0,0,0,0,0,0
2018/7/15,10:32:29,0:00:01,0.05,L,Dif.,Counts/L,21040,1260,340,400,60,0,Automatic,Line16,5,2.75,56.4,1155,103,40,23,3,0,1,0,0,0,0,0,0
2018/7/15,10:32:30,0:00:01,0.05,L,Dif.,Counts/L,20140,1020,320,340,20,20,Automatic,Line16,6,2.75,56.5,1093,86,35,19,2,1,1,0,0,0,0,0,0
2018/7/15,10:32:31,0:00:01,0.05,L,Dif.,Counts/L,20760,1340,260,300,0,0,Automatic,Line16,7,2.75,56.5,1133,95,28,15,0,0,1,0,0,0,0,0,0
2018/7/15,10:32:32,0:00:01,0.05,L,Dif.,Counts/L,21360,1120,320,300,0,20,Automatic,Line16,8,2.75,56.5,1156,88,32,16,1,1,1,0,0,0,0,0,0
2018/7/15,10:32:33,0:00:01,0.05,L,Dif.,Counts/L,20860,1400,360,340,60,0,Automatic,Line16,9,2.75,56.5,1151,108,38,20,3,0,1,0,0,0,0,0,0
2018/7/15,10:32:34,0:00:01,0.05,L,Dif.,Counts/L,18780,1040,360,280,0,0,Automatic,Line16,10,2.75,56.5,1023,84,32,14,0,0,1,0,0,0,0,0,0
2018/7/15,10:32:35,0:00:01,0.05,L,Dif.,Counts/L,19920,940,320,260,20,20,Automatic,Line16,11,2.75,56.5,1074,78,31,15,2,1,1,0,0,0,0,0,0
2018/7/15,10:32:36,0:00:01,0.05,L,Dif.,Counts/L,19320,940,280,360,40,0,Automatic,Line16,12,2.75,56.5,1047,81,34,20,2,0,1,0,0,0,0,0,0
2018/7/15,10:32:37,0:00:01,0.05,L,Dif.,Counts/L,19400,1060,360,380,40,0,Automatic,Line16,13,2.75,56.5,1062,92,39,21,2,0,1,0,0,0,0,0,0
2018/7/15,10:32:38,0:00:01,0.05,L,Dif.,Counts/L,19560,1120,380,280,20,0,Automatic,Line16,14,2.74,56.5,1068,90,34,15,1,0,1,0,0,0,0,0,0
2018/7/15,10:32:39,0:00:01,0.05,L,Dif.,Counts/L,19240,1120,320,380,20,0,Automatic,Line16,15,2.74,56.5,1054,92,36,20,1,0,1,0,0,0,0,0,0
2018/7/15,10:32:40,0:00:01,0.05,L,Dif.,Counts/L,18320,1520,340,240,20,0,Automatic,Line16,16,2.74,56.5,1022,106,30,13,1,0,1,0,0,0,0,0,0
2018/7/15,10:32:41,0:00:01,0.05,L,Dif.,Counts/L,18020,1000,300,400,20,20,Automatic,Line16,17,2.74,56.5,988,87,37,22,2,1,1,0,0,0,0,0,0
2018/7/15,10:32:42,0:00:01,0.05,L,Dif.,Counts/L,20100,1380,200,560,20,0,Automatic,Line16,18,2.75,56.5,1113,108,39,29,1,0,1,0,0,0,0,0,0
2018/7/15,10:32:43,0:00:01,0.05,L,Dif.,Counts/L,19060,1380,380,240,60,0,Automatic,Line16,19,2.76,56.6,1056,103,34,15,3,0,1,0,0,0,0,0,0
2018/7/15,10:32:44,0:00:01,0.05,L,Dif.,Counts/L,19300,1440,380,340,0,0,Automatic,Line16,20,2.76,56.6,1073,108,36,17,0,0,1,0,0,0,0,0,0
2018/7/15,10:32:45,0:00:01,0.05,L,Dif.,Counts/L,21000,1380,320,240,20,0,Automatic,Line16,21,2.75,56.6,1148,98,29,13,1,0,1,0,0,0,0,0,0
2018/7/15,10:32:46,0:00:01,0.05,L,Dif.,Counts/L,20060,1040,220,340,40,0,Automatic,Line16,22,2.75,56.6,1085,82,30,19,2,0,1,0,0,0,0,0,0
2018/7/15,10:32:47,0:00:01,0.05,L,Dif.,Counts/L,19360,1520,360,320,40,0,Automatic,Line16,23,2.75,56.6,1080,112,36,18,2,0,1,0,0,0,0,0,0
2018/7/15,10:32:48,0:00:01,0.05,L,Dif.,Counts/L,19960,1160,300,460,0,0,Automatic,Line16,24,2.75,56.6,1094,96,38,23,0,0,1,0,0,0,0,0,0
2018/7/15,10:32:49,0:00:01,0.05,L,Dif.,Counts/L,19400,1280,320,440,40,20,Automatic,Line16,25,2.75,56.6,1075,105,41,25,3,1,1,0,0,0,0,0,0
2018/7/15,10:32:50,0:00:01,0.05,L,Dif.,Counts/L,19620,1700,420,420,20,40,Automatic,Line16,26,2.75,56.6,1111,130,45,24,3,2,1,0,0,0,0,0,0
2018/7/15,10:32:51,0:00:01,0.05,L,Dif.,Counts/L,18540,1020,260,300,60,0,Automatic,Line16,27,2.75,56.6,1009,82,31,18,3,0,1,0,0,0,0,0,0
2018/7/15,10:32:52,0:00:01,0.05,L,Dif.,Counts/L,19320,1420,260,400,40,0,Automatic,Line16,28,2.75,56.6,1072,106,35,22,2,0,1,0,0,0,0,0,0
2018/7/15,10:32:53,0:00:01,0.05,L,Dif.,Counts/L,18740,1260,340,380,40,0,Automatic,Line16,29,2.75,56.7,1038,101,38,21,2,0,1,0,0,0,0,0,0
2018/7/15,10:32:54,0:00:01,0.05,L,Dif.,Counts/L,18520,1460,180,280,40,0,Automatic,Line16,30,2.75,56.6,1024,98,25,16,2,0,1,0,0,0,0,0,0
2018/7/15,10:32:55,0:00:01,0.05,L,Dif.,Counts/L,18880,1280,400,100,0,0,Automatic,Line16,31,2.75,56.6,1033,89,25,5,0,0,1,0,0,0,0,0,0
2018/7/15,10:32:56,0:00:01,0.05,L,Dif.,Counts/L,19480,1240,380,340,80,20,Automatic,Line16,32,2.75,56.6,1077,103,41,22,5,1,1,0,0,0,0,0,0
2018/7/15,10:32:57,0:00:01,0.05,L,Dif.,Counts/L,17280,1180,240,300,20,0,Automatic,Line16,33,2.75,56.6,951,87,28,16,1,0,1,0,0,0,0,0,0
2018/7/15,10:32:58,0:00:01,0.05,L,Dif.,Counts/L,19160,1140,380,280,20,0,Automatic,Line16,34,2.75,56.6,1049,91,34,15,1,0,1,0,0,0,0,0,0
2018/7/15,10:32:59,0:00:01,0.05,L,Dif.,Counts/L,18280,1160,260,260,0,0,Automatic,Line16,35,2.75,56.6,998,84,26,13,0,0,1,0,0,0,0,0,0
2018/7/15,10:33:00,0:00:01,0.05,L,Dif.,Counts/L,17960,1160,200,260,0,0,Automatic,Line16,36,2.74,56.6,979,81,23,13,0,0,1,0,0,0,0,0,0
2018/7/15,10:33:01,0:00:01,0.05,L,Dif.,Counts/L,19120,940,380,180,0,0,Automatic,Line16,37,2.75,56.5,1031,75,28,9,0,0,1,0,0,0,0,0,0
2018/7/15,10:33:02,0:00:01,0.05,L,Dif.,Counts/L,19100,1200,260,400,20,0,Automatic,Line16,38,2.74,56.5,1049,94,34,21,1,0,1,0,0,0,0,0,0
2018/7/15,10:33:03,0:00:01,0.05,L,Dif.,Counts/L,20320,960,180,300,40,0,Automatic,Line16,39,2.75,56.6,1090,74,26,17,2,0,1,0,0,0,0,0,0
2018/7/15,10:33:04,0:00:01,0.05,L,Dif.,Counts/L,19480,1140,400,340,0,20,Automatic,Line16,40,2.75,56.6,1069,95,38,18,1,1,1,0,0,0,0,0,0
2018/7/15,10:33:05,0:00:01,0.05,L,Dif.,Counts/L,18920,1240,240,220,0,0,Automatic,Line16,41,2.75,56.6,1031,85,23,11,0,0,1,0,0,0,0,0,0
2018/7/15,10:33:06,0:00:01,0.05,L,Dif.,Counts/L,18900,1240,300,280,20,0,Automatic,Line16,42,2.75,56.6,1037,92,30,15,1,0,1,0,0,0,0,0,0
2018/7/15,10:33:07,0:00:01,0.05,L,Dif.,Counts/L,18380,1240,420,280,0,0,Automatic,Line16,43,2.76,56.7,1016,97,35,14,0,0,1,0,0,0,0,0,0
2018/7/15,10:33:08,0:00:01,0.05,L,Dif.,Counts/L,21000,1380,340,360,40,0,Automatic,Line16,44,2.76,56.7,1156,106,37,20,2,0,1,0,0,0,0,0,0
2018/7/15,10:33:09,0:00:01,0.05,L,Dif.,Counts/L,18960,1240,400,300,20,0,Automatic,Line16,45,2.76,56.7,1046,98,36,16,1,0,1,0,0,0,0,0,0
2018/7/15,10:33:10,0:00:01,0.05,L,Dif.,Counts/L,18580,1320,360,280,0,0,Automatic,Line16,46,2.76,56.7,1027,98,32,14,0,0,1,0,0,0,0,0,0
2018/7/15,10:33:11,0:00:01,0.05,L,Dif.,Counts/L,19000,1280,280,240,20,0,Automatic,Line16,47,2.75,56.7,1041,91,27,13,1,0,1,0,0,0,0,0,0
2018/7/15,10:33:12,0:00:01,0.05,L,Dif.,Counts/L,19560,1100,300,280,20,0,Automatic,Line16,48,2.75,56.7,1063,85,30,15,1,0,1,0,0,0,0,0,0
2018/7/15,10:33:13,0:00:01,0.05,L,Dif.,Counts/L,19020,1240,180,340,0,0,Automatic,Line16,49,2.75,56.7,1039,88,26,17,0,0,1,0,0,0,0,0,0
2018/7/15,10:33:14,0:00:01,0.05,L,Dif.,Counts/L,19880,1420,160,360,0,0,Automatic,Line16,50,2.75,56.7,1091,97,26,18,0,0,1,0,0,0,0,0,0
2018/7/15,10:33:15,0:00:01,0.05,L,Dif.,Counts/L,21060,1080,400,220,40,20,Automatic,Line16,51,2.75,56.7,1141,88,34,14,3,1,1,0,0,0,0,0,0
2018/7/15,10:33:16,0:00:01,0.05,L,Dif.,Counts/L,19080,1520,400,240,40,0,Automatic,Line16,52,2.75,56.7,1064,110,34,14,2,0,1,0,0,0,0,0,0
2018/7/15,10:33:17,0:00:01,0.05,L,Dif.,Counts/L,18780,1120,280,180,0,0,Automatic,Line16,53,2.75,56.7,1018,79,23,9,0,0,1,0,0,0,0,0,0
2018/7/15,10:33:18,0:00:01,0.05,L,Dif.,Counts/L,20180,980,180,340,0,40,Automatic,Line16,54,2.75,56.7,1086,77,28,19,2,2,1,0,0,0,0,0,0
