,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,Sample Number
0,35155.05617977528,1483.5955056179776,339.3181818181818,332.27272727272725,26.363636363636363,4.597701149425287,45.0
1,34946.31067961165,2164.6376811594205,385.7004830917874,321.50943396226415,16.32075471698113,2.1800947867298577,108.5
2,32106.797385620914,1597.7631578947369,385.7516339869281,340.92715231788077,22.666666666666668,3.466666666666667,77.0
3,26718.623853211007,1204.4036697247707,315.41284403669727,291.87214611872145,20.091324200913242,4.225352112676056,111.0
4,23445.866666666665,997.5483870967741,269.2903225806452,256.47058823529414,16.753246753246753,2.3225806451612905,78.0
5,22756.585365853658,1070.6796116504854,295.3170731707317,274.3414634146341,18.52216748768473,2.9591836734693877,103.5
6,21256.042780748663,1155.4010695187167,361.27659574468083,388.2352941176471,40.32258064516129,11.397849462365592,94.5
7,20656.751269035532,1126.3541666666667,286.26262626262627,257.46192893401013,15.384615384615385,2.6395939086294415,99.5
8,20103.8,1191.2690355329948,324.06091370558374,320.6060606060606,32.3469387755102,7.040816326530612,100.5
9,20141.690140845072,1260.9859154929577,348.8732394366197,304.6478873239437,25.673758865248228,6.524822695035461,71.5
10,21020.74074074074,1314.8148148148148,352.14953271028037,324.1509433962264,34.205607476635514,6.355140186915888,54.5
11,20819.23076923077,1080.6060606060605,288.4848484848485,260.45112781954884,19.393939393939394,3.8461538461538463,67.0
12,26355.405405405407,1250.4827586206898,343.3103448275862,384.24657534246575,43.56164383561644,12.789115646258503,75.0
13,25346.666666666668,1078.0368098159508,286.42857142857144,274.01197604790417,20.0,6.347305389221557,85.0
14,20209.933333333334,1154.2666666666667,310.69767441860466,292.71523178807945,25.098039215686274,3.8926174496644297,153.5
15,27150.062893081762,2805.590062111801,956.5217391304348,1272.1739130434783,208.944099378882,61.11801242236025,82.0
16,21162.311557788944,1361.010101010101,398.3838383838384,431.9191919191919,62.244897959183675,15.612244897959183,100.0
17,19735.436893203885,1252.463768115942,333.84615384615387,316.6183574879227,26.057692307692307,5.436893203883495,105.0
