,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,Sample Number
0,13749.137931034482,1849.5652173913043,536.2068965517242,522.0689655172414,25.043478260869566,3.6206896551724137,58.5
1,13777.882352941177,1854.1666666666667,552.0710059171597,504.85207100591714,26.428571428571427,2.1176470588235294,86.0
2,14033.827160493827,1946.1904761904761,589.2857142857143,523.4730538922156,31.071428571428573,4.074074074074074,84.5
3,15215.023923444976,1994.1626794258373,586.0952380952381,495.6730769230769,29.56937799043062,6.086956521739131,106.0
4,15328.0,2143.165467625899,601.7021276595744,500.4225352112676,27.272727272727273,3.741007194244604,72.0
5,14174.978723404256,2149.7890295358648,598.2352941176471,546.1344537815127,35.27896995708154,7.647058823529412,120.5
6,13548.541666666666,1977.7435897435898,566.9387755102041,488.16326530612247,25.816326530612244,5.463917525773196,99.0
7,13920.097087378641,1937.378640776699,552.2330097087379,468.0193236714976,25.339805825242717,6.926829268292683,104.0
8,14756.371681415929,2120.7964601769913,610.5309734513274,546.0360360360361,41.44144144144144,10.497737556561086,113.5
9,15459.402985074626,2332.1481481481483,681.3333333333334,674.9253731343283,68.78787878787878,25.112781954887218,68.0
10,14122.380952380952,1875.764705882353,539.7619047619048,490.5882352941176,25.88235294117647,6.428571428571429,43.0
11,15167.882352941177,1947.816091954023,562.5142857142857,515.1724137931035,36.74418604651163,6.1988304093567255,88.0
12,26187.36842105263,2464.842105263158,622.7659574468086,569.2631578947369,47.526881720430104,10.638297872340425,48.0
13,13747.596899224805,1903.4108527131782,560.15625,470.2325581395349,20.31496062992126,4.032258064516129,65.0
14,14597.989417989418,2461.3756613756614,701.1578947368421,575.4973821989529,30.42105263157895,2.967032967032967,96.0
15,15039.55223880597,2813.4848484848485,876.5151515151515,892.0300751879699,103.43283582089552,28.80597014925373,68.5
16,13708.402366863906,2200.0,616.3953488372093,499.76878612716763,29.5906432748538,5.508982035928144,87.0
17,12719.92857142857,2104.3971631205673,621.6901408450705,500.34843205574913,24.714285714285715,4.444444444444445,144.5
