1
,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,Sample Number
,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,Sample Number
84,21080.0,2200.0,700.0,460.0,20.0,0.0,1
85,21060.0,1980.0,460.0,560.0,0.0,0.0,2
86,20240.0,2260.0,760.0,620.0,0.0,0.0,3
87,19540.0,1980.0,660.0,540.0,20.0,0.0,4
88,19120.0,2020.0,780.0,320.0,60.0,0.0,5
89,17880.0,1960.0,580.0,480.0,40.0,0.0,6
90,20100.0,2100.0,,600.0,20.0,0.0,7
91,19260.0,1760.0,580.0,540.0,0.0,0.0,8
92,22620.0,2160.0,600.0,620.0,0.0,0.0,9
93,21140.0,2280.0,500.0,520.0,40.0,0.0,10
94,,2160.0,520.0,600.0,0.0,0.0,11
95,21740.0,1840.0,640.0,520.0,0.0,0.0,12
96,20640.0,1780.0,800.0,460.0,20.0,0.0,13
97,19580.0,1960.0,420.0,700.0,40.0,0.0,14
98,20320.0,2300.0,840.0,680.0,0.0,0.0,15
99,20360.0,2240.0,640.0,460.0,20.0,0.0,16
100,20000.0,2200.0,620.0,680.0,40.0,0.0,17
101,20500.0,1960.0,560.0,580.0,0.0,,18
102,19980.0,2040.0,640.0,540.0,0.0,0.0,19
103,20120.0,2180.0,460.0,400.0,20.0,20.0,20
104,19200.0,1880.0,760.0,480.0,20.0,0.0,21
105,18820.0,2220.0,500.0,560.0,0.0,0.0,22
106,19880.0,2220.0,600.0,620.0,20.0,20.0,23
107,21640.0,2340.0,600.0,680.0,40.0,0.0,24
108,,2120.0,580.0,660.0,20.0,0.0,25
109,20560.0,1720.0,540.0,440.0,20.0,0.0,26
110,20140.0,2060.0,480.0,600.0,0.0,20.0,27
111,20560.0,2060.0,680.0,440.0,0.0,0.0,28
112,19380.0,2240.0,660.0,520.0,0.0,0.0,29
113,18940.0,1880.0,760.0,360.0,0.0,20.0,30
114,19720.0,1880.0,560.0,360.0,20.0,0.0,31
115,19560.0,1940.0,540.0,340.0,0.0,0.0,32
116,20260.0,2040.0,420.0,460.0,20.0,0.0,33
117,19960.0,1960.0,540.0,380.0,0.0,0.0,34
118,18600.0,2040.0,620.0,420.0,0.0,20.0,35
119,19500.0,2060.0,660.0,280.0,0.0,0.0,36
120,19280.0,1660.0,600.0,260.0,0.0,0.0,37
121,18620.0,1920.0,680.0,420.0,0.0,0.0,38
122,18460.0,1800.0,440.0,360.0,20.0,0.0,39
123,20160.0,2100.0,520.0,420.0,0.0,0.0,40
124,22400.0,1960.0,480.0,520.0,60.0,0.0,41
125,19200.0,2120.0,580.0,280.0,20.0,0.0,42
126,18940.0,2100.0,460.0,460.0,0.0,20.0,43
127,19060.0,2040.0,580.0,380.0,40.0,0.0,44
128,17980.0,1940.0,640.0,400.0,20.0,0.0,45
129,18300.0,1800.0,560.0,240.0,20.0,0.0,46
130,19780.0,2080.0,480.0,220.0,0.0,0.0,47
131,18780.0,1900.0,920.0,360.0,0.0,0.0,48
132,20380.0,2120.0,640.0,380.0,80.0,0.0,49
133,20680.0,1620.0,860.0,520.0,20.0,0.0,50
134,18920.0,2220.0,700.0,420.0,0.0,20.0,51
135,18800.0,,600.0,460.0,0.0,0.0,52
136,18960.0,2220.0,660.0,560.0,0.0,0.0,53
137,18320.0,1960.0,560.0,440.0,40.0,0.0,54
138,21160.0,2020.0,380.0,460.0,20.0,0.0,55
139,22040.0,2360.0,680.0,400.0,20.0,0.0,56
140,21240.0,2020.0,660.0,380.0,0.0,0.0,57
141,20600.0,1880.0,500.0,420.0,40.0,20.0,58
142,20440.0,1660.0,560.0,520.0,0.0,0.0,59
143,20760.0,2180.0,520.0,400.0,0.0,0.0,60
144,20960.0,1880.0,600.0,460.0,0.0,0.0,61
145,18900.0,1900.0,520.0,400.0,0.0,0.0,62
146,20080.0,2100.0,620.0,540.0,0.0,20.0,63
147,21400.0,2100.0,620.0,640.0,0.0,0.0,64
148,,2160.0,600.0,500.0,40.0,0.0,65
149,21260.0,1960.0,580.0,440.0,20.0,20.0,66
150,18100.0,2120.0,660.0,380.0,20.0,0.0,67
151,19680.0,1900.0,820.0,360.0,0.0,0.0,68
152,22700.0,1940.0,600.0,600.0,40.0,0.0,69
153,21420.0,2480.0,700.0,640.0,40.0,20.0,70
154,19520.0,1920.0,640.0,520.0,80.0,0.0,71
155,20880.0,1720.0,620.0,440.0,40.0,20.0,72
156,20180.0,1960.0,720.0,580.0,0.0,0.0,73
157,19760.0,1980.0,680.0,560.0,80.0,,74
158,20400.0,1940.0,720.0,760.0,20.0,20.0,75
159,19960.0,2460.0,800.0,500.0,0.0,0.0,76
160,18960.0,2020.0,480.0,660.0,0.0,0.0,77
161,19980.0,2080.0,780.0,740.0,20.0,0.0,78
162,20040.0,1980.0,620.0,320.0,20.0,0.0,79
163,18240.0,2060.0,580.0,680.0,0.0,0.0,80
164,19440.0,2040.0,560.0,640.0,40.0,0.0,81
165,20460.0,2360.0,620.0,600.0,20.0,0.0,82
166,19780.0,2100.0,620.0,480.0,0.0,0.0,83
167,18320.0,2440.0,840.0,600.0,20.0,0.0,84
168,19400.0,2220.0,700.0,680.0,60.0,0.0,85
169,21120.0,2060.0,640.0,340.0,0.0,0.0,86
170,19160.0,1860.0,380.0,660.0,0.0,20.0,87
171,19900.0,2140.0,620.0,580.0,20.0,0.0,88
172,19380.0,2140.0,580.0,580.0,20.0,0.0,89
173,19460.0,1740.0,660.0,500.0,40.0,0.0,90
174,18460.0,2060.0,760.0,440.0,0.0,0.0,91
175,18540.0,1940.0,600.0,560.0,20.0,0.0,92
176,19000.0,2020.0,740.0,480.0,80.0,0.0,93
177,19780.0,2360.0,660.0,620.0,40.0,,94
178,20220.0,1840.0,620.0,560.0,20.0,0.0,95
179,20620.0,2080.0,660.0,540.0,40.0,0.0,96
180,20520.0,2440.0,640.0,680.0,20.0,0.0,97
181,21700.0,1920.0,720.0,740.0,0.0,0.0,98
182,20580.0,2320.0,700.0,600.0,20.0,0.0,99
183,20920.0,2200.0,440.0,640.0,80.0,0.0,100
184,21620.0,2260.0,580.0,440.0,20.0,0.0,101
185,20700.0,2100.0,640.0,600.0,20.0,0.0,102
186,20640.0,2220.0,,840.0,60.0,0.0,103
187,20180.0,2540.0,740.0,580.0,0.0,0.0,104
188,20340.0,2240.0,600.0,460.0,80.0,0.0,105
189,20440.0,1980.0,560.0,860.0,20.0,0.0,106
190,19800.0,2260.0,580.0,360.0,20.0,20.0,107
191,19700.0,2000.0,460.0,460.0,20.0,0.0,108
192,19440.0,2260.0,620.0,260.0,0.0,0.0,109
193,19140.0,2440.0,520.0,500.0,20.0,0.0,110
194,19920.0,2060.0,,400.0,,0.0,111
195,18340.0,1720.0,700.0,520.0,60.0,0.0,112
196,18100.0,2080.0,520.0,580.0,20.0,0.0,113
197,18760.0,2200.0,540.0,440.0,40.0,,114
198,19340.0,2120.0,720.0,460.0,60.0,0.0,115
199,19000.0,1920.0,520.0,480.0,20.0,0.0,116
200,19860.0,2100.0,620.0,600.0,40.0,0.0,117
201,19540.0,2160.0,680.0,580.0,40.0,0.0,118
202,19720.0,1880.0,460.0,660.0,40.0,20.0,119
203,19660.0,2020.0,660.0,600.0,60.0,0.0,120
204,18980.0,2040.0,800.0,680.0,40.0,0.0,121
205,19180.0,2080.0,640.0,440.0,40.0,0.0,122
206,18400.0,2080.0,,680.0,20.0,0.0,123
207,18400.0,2380.0,580.0,600.0,40.0,0.0,124
208,18980.0,2140.0,640.0,440.0,60.0,0.0,125
209,20940.0,2140.0,460.0,380.0,40.0,0.0,126
210,19000.0,2100.0,620.0,400.0,20.0,0.0,127
211,18860.0,2020.0,500.0,440.0,0.0,20.0,128
212,18900.0,2020.0,580.0,460.0,40.0,0.0,129
213,20420.0,2140.0,780.0,720.0,20.0,0.0,130
214,19620.0,1960.0,640.0,640.0,20.0,0.0,131
215,18540.0,2000.0,600.0,560.0,40.0,0.0,132
216,19820.0,2140.0,580.0,680.0,60.0,0.0,133
217,19740.0,2320.0,600.0,780.0,20.0,0.0,134
218,19920.0,2220.0,560.0,640.0,40.0,0.0,135
219,20060.0,2160.0,580.0,560.0,40.0,0.0,136
220,19060.0,2140.0,540.0,640.0,60.0,0.0,137
221,18700.0,1920.0,580.0,420.0,0.0,0.0,138
222,18280.0,1920.0,300.0,500.0,0.0,0.0,139
223,17660.0,2080.0,600.0,440.0,0.0,0.0,140
224,19120.0,2240.0,560.0,500.0,20.0,0.0,141
225,18200.0,1840.0,640.0,560.0,20.0,0.0,142
226,17820.0,2080.0,640.0,540.0,0.0,0.0,143
227,18560.0,2220.0,480.0,320.0,20.0,0.0,144
228,18700.0,2440.0,700.0,360.0,20.0,0.0,145
229,19860.0,1860.0,480.0,420.0,20.0,0.0,146
230,18500.0,2060.0,640.0,620.0,20.0,0.0,147
231,18560.0,1980.0,580.0,660.0,40.0,0.0,148
232,19040.0,2120.0,480.0,500.0,20.0,0.0,149
233,18440.0,2000.0,780.0,580.0,20.0,0.0,150
234,17840.0,2320.0,560.0,720.0,0.0,0.0,151
235,18740.0,2240.0,580.0,420.0,20.0,0.0,152
236,19120.0,2040.0,500.0,700.0,40.0,0.0,153
237,19140.0,1960.0,560.0,520.0,40.0,0.0,154
238,18360.0,1860.0,600.0,500.0,20.0,20.0,155
239,18640.0,2060.0,600.0,560.0,40.0,0.0,156
240,18180.0,2240.0,520.0,540.0,20.0,0.0,157
241,19340.0,1820.0,720.0,600.0,40.0,0.0,158
242,19540.0,1760.0,600.0,400.0,20.0,0.0,159
243,20020.0,1900.0,500.0,660.0,60.0,0.0,160
244,19800.0,1900.0,740.0,600.0,0.0,0.0,161
245,19740.0,1800.0,620.0,380.0,20.0,20.0,162
246,19760.0,2000.0,640.0,,0.0,0.0,163
247,20120.0,2360.0,560.0,720.0,0.0,0.0,164
248,20420.0,2340.0,620.0,640.0,60.0,20.0,165
249,20520.0,2180.0,560.0,680.0,0.0,0.0,166
250,19180.0,2280.0,500.0,500.0,0.0,0.0,167
251,18860.0,2100.0,800.0,540.0,0.0,0.0,168
252,20220.0,2520.0,660.0,520.0,60.0,0.0,169
253,19280.0,1880.0,840.0,440.0,20.0,0.0,170
254,19840.0,2140.0,460.0,460.0,20.0,0.0,171
255,19680.0,2360.0,540.0,560.0,0.0,0.0,172
256,19840.0,2360.0,520.0,420.0,0.0,0.0,173
257,20760.0,1940.0,680.0,600.0,60.0,0.0,174
258,21340.0,2300.0,660.0,460.0,20.0,20.0,175
259,21000.0,2440.0,520.0,540.0,20.0,0.0,176
260,19720.0,2320.0,700.0,600.0,40.0,0.0,177
261,18960.0,2080.0,640.0,460.0,0.0,20.0,178
262,18540.0,2200.0,540.0,740.0,20.0,20.0,179
263,19400.0,2060.0,520.0,480.0,40.0,20.0,180
264,19380.0,2460.0,600.0,360.0,40.0,0.0,181
265,19760.0,1880.0,500.0,620.0,60.0,0.0,182
266,19100.0,2340.0,600.0,560.0,0.0,20.0,183
267,19680.0,2040.0,580.0,580.0,20.0,0.0,184
268,19680.0,1900.0,700.0,540.0,20.0,0.0,185
269,20680.0,2340.0,480.0,660.0,20.0,20.0,186
270,19880.0,1960.0,640.0,480.0,20.0,0.0,187
271,18800.0,2400.0,760.0,540.0,0.0,0.0,188
272,19240.0,2040.0,640.0,440.0,20.0,0.0,189
273,17060.0,1720.0,460.0,720.0,20.0,0.0,190
274,19200.0,2100.0,640.0,520.0,40.0,0.0,191
275,18460.0,2380.0,420.0,500.0,20.0,0.0,192
276,19380.0,1960.0,580.0,680.0,0.0,0.0,193
277,18400.0,2060.0,380.0,720.0,20.0,0.0,194
278,19480.0,1720.0,580.0,760.0,40.0,0.0,195
279,19920.0,2000.0,500.0,560.0,20.0,0.0,196
mean, 19652.53886010363, 2077.4358974358975, 605.4166666666666, 525.3333333333334, 22.256410256410255, 2.7083333333333335, 98.5
max, 22700.0,2540.0,920.0,860.0,80.0,20.0,196.0
min, 17060.0,1620.0,300.0,220.0,0.0,0.0,1.0
std, 997.4521081823649,188.44887666712913,102.67538096785196,121.46980731583915,20.98197305385947,6.861252715846833,56.72448031200168
median, 19680.0,2060.0,600.0,520.0,20.0,0.0,98.5
3
,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,Sample Number
280,17800.0,2240.0,620,520.0,20.0,0.0,1
281,18120.0,2380.0,600,460.0,40.0,0.0,2
282,18800.0,1960.0,760,580.0,20.0,0.0,3
283,19500.0,2220.0,780,600.0,20.0,0.0,4
284,18660.0,2620.0,780,780.0,20.0,0.0,5
285,21100.0,2780.0,700,620.0,20.0,0.0,6
286,,2620.0,560,660.0,20.0,0.0,7
287,,2620.0,860,960.0,60.0,0.0,8
288,,2640.0,660,800.0,60.0,0.0,9
289,,2360.0,780,780.0,40.0,0.0,10
290,,,900,,60.0,0.0,11
291,23200.0,2520.0,1060,,40.0,0.0,12
292,22580.0,2280.0,880,620.0,80.0,0.0,13
293,23080.0,2640.0,940,900.0,20.0,0.0,14
294,21940.0,2780.0,740,860.0,80.0,,15
295,20680.0,2780.0,780,700.0,40.0,0.0,16
296,20300.0,2160.0,760,740.0,0.0,0.0,17
297,19320.0,2280.0,760,660.0,40.0,0.0,18
298,19300.0,2760.0,680,480.0,20.0,0.0,19
299,19840.0,2300.0,560,600.0,20.0,0.0,20
300,17740.0,2300.0,420,520.0,20.0,0.0,21
301,18040.0,2060.0,920,740.0,20.0,0.0,22
302,19080.0,1980.0,800,740.0,40.0,0.0,23
303,18880.0,2300.0,500,740.0,20.0,0.0,24
304,18580.0,2100.0,580,540.0,60.0,0.0,25
305,19360.0,2220.0,660,700.0,40.0,0.0,26
306,18520.0,2380.0,840,600.0,60.0,20.0,27
307,19440.0,2280.0,520,600.0,40.0,0.0,28
308,19680.0,2560.0,760,640.0,60.0,0.0,29
309,19120.0,2240.0,780,620.0,80.0,0.0,30
310,18740.0,2080.0,560,500.0,0.0,0.0,31
311,18820.0,2020.0,660,660.0,0.0,0.0,32
312,18800.0,2320.0,760,540.0,20.0,0.0,33
313,19100.0,2840.0,720,660.0,0.0,0.0,34
314,19640.0,2340.0,1080,760.0,0.0,0.0,35
315,19420.0,2160.0,700,720.0,60.0,0.0,36
316,19400.0,2800.0,720,680.0,0.0,20.0,37
317,19480.0,2060.0,660,560.0,60.0,0.0,38
318,19480.0,2620.0,780,840.0,60.0,0.0,39
319,20040.0,2320.0,700,680.0,20.0,0.0,40
320,20840.0,2840.0,1100,640.0,80.0,0.0,41
321,20420.0,2560.0,720,580.0,60.0,0.0,42
322,20220.0,2840.0,900,940.0,20.0,0.0,43
323,19200.0,2420.0,940,540.0,20.0,0.0,44
324,18200.0,2440.0,800,640.0,40.0,,45
325,19840.0,2320.0,840,600.0,20.0,0.0,46
326,19480.0,2160.0,700,540.0,40.0,0.0,47
327,19380.0,2560.0,740,640.0,20.0,0.0,48
328,18120.0,2200.0,620,420.0,20.0,0.0,49
329,18740.0,2720.0,740,580.0,20.0,0.0,50
330,18940.0,2260.0,880,640.0,40.0,0.0,51
331,18780.0,2080.0,780,780.0,40.0,20.0,52
332,18120.0,2140.0,600,720.0,20.0,20.0,53
333,18780.0,2040.0,1020,540.0,20.0,0.0,54
334,19320.0,2040.0,600,420.0,40.0,0.0,55
335,18740.0,2480.0,640,880.0,0.0,0.0,56
336,18740.0,2520.0,660,840.0,40.0,20.0,57
337,18740.0,2020.0,860,660.0,40.0,20.0,58
338,18460.0,2600.0,780,640.0,20.0,20.0,59
339,17900.0,2100.0,720,480.0,60.0,20.0,60
340,18440.0,1960.0,680,680.0,20.0,,61
341,18360.0,1960.0,560,740.0,0.0,,62
342,19180.0,2540.0,840,580.0,20.0,20.0,63
343,19260.0,2260.0,740,540.0,,0.0,64
344,17600.0,2200.0,580,460.0,20.0,0.0,65
345,17840.0,2160.0,700,700.0,40.0,0.0,66
346,19000.0,2580.0,660,660.0,60.0,0.0,67
347,18540.0,2280.0,600,660.0,20.0,0.0,68
348,18520.0,2420.0,760,520.0,40.0,0.0,69
349,19280.0,2360.0,740,340.0,20.0,0.0,70
350,20020.0,2540.0,940,660.0,80.0,0.0,71
351,18100.0,2580.0,700,740.0,40.0,0.0,72
352,19680.0,2360.0,720,760.0,40.0,0.0,73
353,16960.0,2460.0,680,500.0,0.0,0.0,74
354,17420.0,1920.0,700,700.0,20.0,0.0,75
355,18260.0,2540.0,380,500.0,0.0,0.0,76
356,18640.0,2180.0,260,420.0,20.0,0.0,77
357,18000.0,2300.0,500,260.0,40.0,,78
358,18500.0,2160.0,600,500.0,20.0,0.0,79
359,18000.0,2200.0,740,640.0,20.0,0.0,80
360,17680.0,2260.0,520,560.0,0.0,0.0,81
361,17240.0,2140.0,560,460.0,20.0,0.0,82
362,17520.0,2500.0,660,280.0,0.0,0.0,83
363,18160.0,1880.0,460,480.0,40.0,0.0,84
364,16620.0,1780.0,620,480.0,20.0,0.0,85
365,18280.0,2320.0,560,460.0,20.0,20.0,86
366,17780.0,1880.0,520,600.0,80.0,0.0,87
367,18080.0,2220.0,560,520.0,0.0,0.0,88
368,18780.0,1940.0,600,540.0,20.0,0.0,89
369,18020.0,2220.0,760,460.0,20.0,0.0,90
370,19160.0,2280.0,640,800.0,20.0,20.0,91
371,17360.0,2120.0,880,480.0,40.0,0.0,92
372,16680.0,1860.0,840,500.0,40.0,0.0,93
373,17720.0,2040.0,400,720.0,40.0,0.0,94
374,18160.0,1820.0,580,680.0,0.0,0.0,95
375,16920.0,2320.0,560,580.0,20.0,0.0,96
376,18120.0,2260.0,440,460.0,80.0,0.0,97
377,18640.0,2300.0,500,540.0,40.0,0.0,98
378,17400.0,1820.0,780,480.0,40.0,20.0,99
379,18160.0,1860.0,680,560.0,60.0,20.0,100
380,18020.0,2540.0,640,600.0,20.0,20.0,101
381,17600.0,2520.0,660,560.0,20.0,0.0,102
382,17580.0,2480.0,760,520.0,20.0,0.0,103
383,17560.0,2580.0,820,480.0,0.0,0.0,104
384,17940.0,2360.0,680,700.0,20.0,0.0,105
385,17960.0,2400.0,760,540.0,0.0,0.0,106
386,19340.0,2520.0,980,600.0,60.0,0.0,107
387,19180.0,2020.0,660,580.0,20.0,0.0,108
388,19040.0,1880.0,500,400.0,0.0,0.0,109
389,19520.0,2460.0,620,600.0,20.0,0.0,110
390,17520.0,2060.0,680,480.0,60.0,0.0,111
391,18520.0,2620.0,680,560.0,40.0,0.0,112
392,19320.0,1940.0,600,420.0,40.0,0.0,113
393,19200.0,2080.0,600,600.0,60.0,0.0,114
394,19020.0,2200.0,820,580.0,20.0,0.0,115
395,17220.0,2180.0,760,700.0,60.0,0.0,116
396,17680.0,2260.0,820,460.0,20.0,0.0,117
397,17480.0,2840.0,660,400.0,40.0,0.0,118
398,17200.0,2160.0,640,640.0,20.0,0.0,119
399,17640.0,2180.0,940,460.0,40.0,0.0,120
400,17440.0,2380.0,620,520.0,100.0,0.0,121
401,17920.0,2180.0,980,760.0,80.0,0.0,122
402,17720.0,2160.0,560,680.0,40.0,0.0,123
403,19300.0,2700.0,780,440.0,60.0,0.0,124
404,18560.0,2440.0,600,480.0,0.0,0.0,125
405,17680.0,2040.0,800,600.0,60.0,0.0,126
406,17280.0,2480.0,740,500.0,60.0,0.0,127
407,18760.0,2120.0,560,560.0,60.0,,128
408,17420.0,2020.0,480,460.0,20.0,20.0,129
409,17800.0,2300.0,640,560.0,60.0,20.0,130
410,18560.0,2020.0,760,620.0,40.0,0.0,131
411,16600.0,1960.0,1040,600.0,0.0,0.0,132
412,17700.0,2060.0,600,640.0,40.0,0.0,133
413,17380.0,2080.0,780,440.0,40.0,0.0,134
414,17100.0,2040.0,880,620.0,20.0,0.0,135
415,18320.0,2120.0,860,480.0,20.0,0.0,136
416,17840.0,1720.0,780,380.0,0.0,0.0,137
417,18540.0,2420.0,660,600.0,40.0,0.0,138
418,17060.0,2180.0,640,440.0,20.0,0.0,139
419,18020.0,2160.0,380,580.0,20.0,0.0,140
420,19380.0,1920.0,680,500.0,0.0,0.0,141
421,18760.0,2440.0,560,300.0,20.0,20.0,142
422,17920.0,1960.0,580,480.0,20.0,0.0,143
423,16960.0,2080.0,580,640.0,80.0,20.0,144
424,17860.0,1920.0,700,360.0,20.0,0.0,145
425,16540.0,1720.0,580,460.0,40.0,0.0,146
mean, 18592.76595744681, 2275.448275862069, 700.1369863013699, 589.3055555555555, 32.41379310344828, 2.5714285714285716, 73.5
max, 23200.0,2840.0,1100.0,960.0,100.0,20.0,146.0
min, 16540.0,1720.0,260.0,260.0,0.0,0.0,1.0
std, 1159.2171658882428,264.0048908173462,146.90361044069053,129.85011681185674,22.73872926152907,6.7185375005234915,42.290660907581
median, 18520.0,2260.0,700.0,580.0,20.0,0.0,73.5
4
,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,Sample Number
426,17720.0,2100.0,700.0,500,40.0,0.0,1
427,18700.0,2340.0,720.0,640,40.0,0.0,2
428,19120.0,1920.0,640.0,540,0.0,0.0,3
429,18520.0,1900.0,700.0,520,60.0,0.0,4
430,17240.0,2360.0,560.0,400,20.0,0.0,5
431,18140.0,1400.0,460.0,440,20.0,0.0,6
432,16040.0,2020.0,800.0,480,0.0,0.0,7
433,16180.0,1960.0,480.0,420,0.0,0.0,8
434,16140.0,1860.0,560.0,460,0.0,0.0,9
435,17620.0,1700.0,360.0,600,0.0,0.0,10
436,17540.0,1980.0,460.0,340,20.0,20.0,11
437,16420.0,1880.0,620.0,560,20.0,0.0,12
438,17020.0,1980.0,580.0,400,0.0,0.0,13
439,17860.0,2240.0,520.0,380,0.0,0.0,14
440,17200.0,2220.0,580.0,460,0.0,0.0,15
441,16820.0,2000.0,560.0,540,0.0,0.0,16
442,17860.0,1560.0,540.0,460,0.0,0.0,17
443,16600.0,1620.0,760.0,360,0.0,0.0,18
444,17520.0,1820.0,660.0,400,0.0,0.0,19
445,17560.0,2000.0,720.0,460,20.0,0.0,20
446,17140.0,2100.0,660.0,380,20.0,0.0,21
447,17340.0,2020.0,560.0,380,60.0,0.0,22
448,16760.0,1540.0,540.0,420,0.0,0.0,23
449,16900.0,1980.0,680.0,520,0.0,0.0,24
450,16380.0,1880.0,780.0,280,0.0,0.0,25
451,16640.0,1980.0,540.0,420,20.0,0.0,26
452,17540.0,1900.0,700.0,320,0.0,0.0,27
453,17740.0,2520.0,580.0,460,0.0,0.0,28
454,15900.0,2000.0,680.0,380,20.0,0.0,29
455,16820.0,1980.0,580.0,320,20.0,20.0,30
456,17580.0,1700.0,520.0,440,20.0,20.0,31
457,16480.0,1900.0,920.0,620,40.0,0.0,32
458,17120.0,2340.0,720.0,500,60.0,0.0,33
459,15960.0,1900.0,600.0,400,0.0,0.0,34
460,15460.0,1800.0,520.0,340,0.0,0.0,35
461,16520.0,1820.0,480.0,500,20.0,0.0,36
462,17040.0,1980.0,700.0,460,0.0,0.0,37
463,18000.0,2380.0,660.0,420,20.0,20.0,38
464,17700.0,1880.0,580.0,360,0.0,0.0,39
465,18400.0,1920.0,620.0,480,20.0,0.0,40
466,18280.0,1760.0,460.0,380,40.0,0.0,41
467,18160.0,2300.0,480.0,480,60.0,0.0,42
468,17480.0,2240.0,740.0,500,40.0,0.0,43
469,19300.0,2240.0,420.0,260,0.0,0.0,44
