1
 0.3um, 0.5um, 1.0um, 2.0um, 5.0um, 10.0um 
13860, 1420, 540, 380, 0, 0 
12660, 1780, 520, 340, 40, 0 
12700, 2160, 620, 520, 0, 20 
12800, 2220, 700, 600, 20, 0 
13680, 2260, 460, 500, 40, 0 
13620, 1860, 500, 460, 0, 0 
12980, 2280, 640, 740, 0, 0 
12840, 2420, 480, 540, 40, 0 
12100, 1940, 460, 500, 0, 0 
13660, 1960, 620, 480, 60, 0 
12060, 2080, 640, 300, 0, 0 
13180, 2040, 700, 720, 0, 0 
13180, 1740, 740, 540, 0, 20 
12860, 2120, 460, 500, 20, 0 
12040, 2320, 680, 660, 20, 0 
13460, 1920, 620, 380, 0, 0 
12580, 2180, 560, 440, 0, 0 
12780, 2360, 740, 420, 40, 0 
13900, 1980, 680, 500, 100,  
, 2460, 600, 600, 40, 20 
17200, 2440, 840, 360, 0, 0 
15820, 2460, 320, 500, 100, 20 
15000, 2220, 580, 600, 100, 20 
15080, 1980, 580, 560, , 20 
15440, 2220, 680, 580, 20, 20 
15560, 2340, 820, 600, 20, 0 
14600, 2840, 700, 620, 60,  
14360, 2480, 700, 640, 100, 0 
13080, 2220, 480, 460, 40, 0 
14800, 2440, 700, 780, 100, 20 
13820, 1820, 660, 660, , 0 
13780, 2000, 740, 620, 60, 40 
14920, 2360, 880, 640, 40, 20 
15280, 2180, 720, 660, 60, 0 
15640, 2180, 760, 500, 40, 20 
18
 0.3um, 0.5um, 1.0um, 2.0um, 5.0um, 10.0um 
11220, 1920, 660, 420, 20, 0 
11620, 1740, 560, 420, 40, 20 
12200, 2080, 400, 460, 40, 0 
11440, 2160, 360, 440, 20, 0 
11780, 2100, 500, 460, 0, 0 
12660, 2200, 460, 380, 0, 0 
11460, 1680, 500, 460, 40, 20 
10980, 2200, 540, 640, 40, 0 
10920, 1940, 420, 400, 0, 0 
11640, 1720, 380, 260, 20, 0 
10740, 2040, 680, 400, 0, 20 
10460, 1920, 620, 440, 0, 0 
10060, 2100, 620, 460, 0, 0 
11240, 2040, 580, 240, 0, 0 
11520, 1680, 580, 380, 0, 20 
11360, 1660, 640, 360, 0, 0 
10220, 1540, 420, 440, 20, 0 
10520, 1980, 600, 480, 20, 0 
10840, 1940, 580, 320, 20, 0 
10300, 1980, 560, 260, 0, 0 
10860, 1660, 480, 520, 0, 0 
11480, 1820, 500, 320, 0, 0 
10780, 2080, 620, 440, 0, 0 
11100, 1880, 540, 260, 0, 0 
11640, 1740, 620, 300, 40, 0 
10740, 1880, 400, 460, 20, 0 
10680, 2120, 620, 360, 0, 0 
10920, 1760, 480, 400, 40, 0 
10500, 1520, 600, 340, 40, 0 
11500, 1940, 500, 360, 40, 0 
11700, 2180, 580, 440, 60, 0 
11600, 1700, 660, 380, 20, 0 
11580, 1620, 480, 400, 20, 0 
11460, 2220, 780, 340, 0, 0 
11760, 1980, 860, 380, 20, 0 
12460, 1800, 640, 400, 20, 0 
10480, 2020, 560, 360, 20, 0 
11840, 1840, 600, 480, 40, 20 
11940, 2120, 580, 320, 20, 0 
11400, 1920, 540, 520, 60, 20 
11380, 1780, 400, 500, 20, 40 
10780, 1960, 600, 520, 20, 20 
11520, 2120, 620, 380, 40, 0 
11460, 1760, 600, 440, 20, 0 
11660, 1520, 500, 440, 20, 0 
10820, 1860, 640, 500, 0, 0 
12200, 2080, 460, 780, 0, 0 
12020, 1960, 580, 400, 20, 0 
11280, 1840, 440, 560, 60, 0 
11320, 1960, 800, 620, 0, 20 
12120, 2060, 600, 640, 40, 20 
12100, 1920, 560, 400, 40, 20 
12060, 2040, 660, 360, 20, 0 
11720, 2200, 820, 580, 40, 0 
11120, 1740, 460, 480, 40, 0 
11320, 1880, 480, 520, 0, 20 
11760, 1640, 600, 480, 20, 0 
12500, 1800, 600, 640, 20, 40 
12380, 1800, 700, 400, 40, 0 
11300, 2240, 660, 420, 40, 0 
12840, 1820, 440, 540, 0, 0 
10880, 1860, 620, 560, 20, 0 
11800, 1880, 500, 440, 60, 20 
11300, 1840, 560, 260, 0, 0 
11760, 1660, 620, 400, 20, 0 
12000, 2160, 420, 420, 40, 0 
11540, 2180, 500, 580, 0, 0 
11960, 2160, 620, 620, 0, 0 
12080, 1800, 420, 360, 20, 0 
11820, 1900, 500, 580, 0, 0 
11400, 1860, 400, 480, 0, 0 
12140, 1940, 560, 440, 20, 0 
12740, 2380, 880, 900, ,  
12280, 2200, 1020, 800, 40,  
11180, 1940, 880, 580, 60, 0 
11420, 1960, 720, 600, 60, 0 
11360, 2040, 360, 560, 40, 0 
11280, 2160, 680, 620, 20, 0 
11420, 1880, 580, 520, 0, 0 
11860, 2080, 560, 360, 20, 0 
11700, 1400, 380, 520, 20, 0 
12020, 1800, 660, 480, 40, 0 
11060, 1840, 540, 460, 0, 0 
11420, 1780, 400, 380, 40, 0 
11740, 2080, 660, 620, 60, 0 
12160, 1620, 580, 260, 0, 0 
11600, 2020, 540, 400, 0, 0 
11920, 1480, 540, 240, 20, 0 
9980, 1860, 660, 260, 0, 0 
11160, 1700, 320, 440, 40, 0 
11500, 1800, 600, 600, 0, 0 
12280, 1960, 460, 520, 0, 0 
12980, 2020, 640, 520, 60, 20 
12960, 2060, 580, 660, , 40 
12360, 2320, 700, 740, 80,  
12700, 1820, 600, 480, 40, 0 
12660, 1980, 640, 420, 40, 0 
13280, 1600, 520, 500, 80, 0 
12040, 2240, 540, 400, 40, 20 
11760, 1580, 600, 600, 40, 0 
13300, 2080, 440, 420, 60, 20 
13300, 1940, 620, 440, 0, 0 
11600, 2240, 560, 380, 0, 0 
11980, 1660, 580, 320, 0, 0 
10820, 1580, 520, 500, 40, 0 
10580, 2020, 580, 260, 20, 0 
10880, 1460, 540, 440, 20, 0 
12480, 1920, 420, 500, 0, 0 
11760, 1940, 460, 360, 0, 0 
11260, 2260, 660, 340, 60, 0 
11880, 2000, 580, 400, 0, 0 
12380, 1820, 600, 340, 20, 0 
11440, 2060, 740, 400, 40, 0 
11140, 1880, 640, 380, 20, 0 
11040, 1920, 440, 440, 20, 0 
11960, 2280, 600, 500, 0, 0 
10840, 1640, 440, 300, 0, 0 
11900, 1920, 680, 580, 0, 0 
11120, 1820, 660, 380, 0, 0 
11760, 1720, 560, 320, 0, 0 
12260, 1940, 400, 540, 20, 0 
12180, 1800, 580, 540, 0, 0 
12760, 2000, 420, 400, 40, 0 
11420, 1900, 540, 480, 40, 0 
11060, 1900, 660, 400, 40, 0 
12060, 1840, 540, 520, 20, 0 
11480, 1920, 580, 440, 20, 0 
10780, 1960, 480, 460, 0, 0 
11700, 2420, 340, 320, 0, 0 
12460, 1860, 700, 460, 20, 0 
12180, 1860, 520, 400, 40, 0 
13220, 2100, 520, 560, 20, 0 
11940, 2100, 680, 420, 20, 20 
12240, 1680, 600, 400, 20, 0 
11800, 1660, 720, 460, 20, 0 
12340, 2100, 560, 260, 0, 0 
11840, 2040, 760, 380, 0, 0 
11680, 1800, 500, 480, 0, 0 
13500, 2060, 540, 460, 0, 20 
11380, 1800, 660, 540, 0, 0 
11720, 1880, 500, 580, 60, 20 
12260, 1880, 600, 500, 20, 0 
12280, 1640, 440, 420, 0, 0 
13080, 1420, 620, 400, 0, 0 
11960, 1940, 400, 460, 20, 0 
12420, 1960, 560, 420, 20, 0 
13520, 2340, 500, 340, 0, 0 
12380, 2100, 500, 320, 0, 20 
11800, 2300, 560, 660, 20, 0 
12680, 2000, 560, 320, 20, 0 
13220, 1820, 440, 500, 0, 20 
12320, 2180, 620, 520, 0, 0 
12780, 2300, 540, 340, 20, 0 
12360, 2700, 540, 400, 0, 0 
13000, 2260, 500, 600, 0, 20 
12260, 2480, 520, 400, 60, 0 
12980, 2180, 500, 380, 0, 0 
13080, 1880, 560, 420, 20, 0 
12700, 2300, 600, 480, 0, 0 
13360, 2000, 760, 460, 20, 20 
12960, 2080, 680, 500, 0, 0 
13500, 2060, 420, 480, 0, 0 
13360, 2180, 480, 540, 0, 20 
13520, 2380, 660, 460, 0, 0 
13380, 1780, 480, 460, 0, 0 
12720, 2140, 660, 540, 40, 0 
12800, 2120, 620, 520, 20, 0 
14840, 2360, 700, 560, 20, 20 
13480, 2420, 720, 420, 0, 0 
13880, 2580, 840, 520, 20, 0 
14240, 2940, 780, 780, 40, 0 
13860, 2640, 780, 680, 0, 0 
14220, 2920, 840, 700, 80, 0 
13380, 2440, 760, 620, 60, 0 
13240, 2760, 880, 700, 40, 0 
13600, 2160, , 620, 60, 20 
14320, 2940, 780, 600, 60, 20 
13580, 2560, 1020, 680, 60, 0 
13440, 2700, 680, 700, 60, 0 
13080, 2820, 780, 700, 40, 0 
11700, 2680, 740, 860, 0, 20 
12300, 2240, 540, 480, 40, 0 
13380, 2540, 820, 520, 20, 0 
13480, 2020, 840, 380, 0,  
13120, 2420, 800, 700, 0, 20 
12420, 1920, 620, 520, 0, 0 
13640, 2120, 640, 600, 0, 0 
17180, 2440, 420, 440, 20, 0 
15380, 2360, 500, 580, 20, 0 
14340, 2500, 820, 540, 0, 0 
15640, 2600, 880, 500, 20, 20 
, 3360, 880, 660, 0, 0 
, 2680, 780, 580, 40, 0 
15380, 2560, 680, 440, 20, 0 
16500, 2340, 800, 600, 40, 20 
, 3000, 940, 660, 20, 20 
, , , 620, 20, 20 
, 3300, 960, 600, 60, 0 
16180, 2460, 660, 400, 20, 0 
15120, 2020, 520, 420, 20, 0 
18180, 2720, 740, 640, 60, 0 
18720, , 680, 540, 0, 0 
16740, 2540, 720, 560, 20, 0 
, , , 640, 20, 0 
, , 1020, 580, 60, 0 
19320, 3020, 960, 720, 0, 0 
, , 940, 820, 60, 0 
20120, , , 720, 80, 0 
17280, 3180, 800, 760, 60, 0 
17780, 3020, 920, 660, 0, 0 
17900, 2220, 580, 580, 20, 20 
17880, 2860, 940, 800, 40, 40 
17460, 3160, 620, 700, 0, 20 
18140, 2560, 780, 680, 40, 0 
18140, 2500, 620, 600, 40, 0 
16520, 2500, 820, 560, 60, 0 
16680, 2780, 740, 700, 80, 20 
15440, 2460, 800, 600, 40, 0 
14940, 2440, 840, 600, 40, 20 
15320, 2600, 800, 560, 60, 0 
16320, 2800, 740, 660, 20, 0 
15460, 2440, 700, 680, 80, 20 
14160, 2240, 780, 520, 60, 0 
13720, 2480, 620, 660, 40, 0 
13140, 2100, 760, 720, 40, 20 
13000, 2120, 780, 620, 40, 0 
14160, 2500, 640, 620, 100, 0 
12600, 2340, 580, 600, 20, 40 
13400, 2140, 660, 760, 40, 0 
13540, 2400, 560, 660, 60, 0 
12880, 2240, 680, 680, ,  
12520, 2120, 640, 560, 60, 0 
12920, 2120, 540, , ,  
12600, 2380, 940, 700, 40, 40 
12540, 2460, 880, 780, 80, 0 
12820, 2260, 800, 780, 100, 20 
12600, 2580, 820, 760, 40, 20 
13200, 2600, 820, 640, , 20 
12520, 2260, 760, 700, 40, 20 
12800, 2460, 720, 820, 0, 0 
13300, 2300, 740, 620, 20, 0 
12000, 2020, 500, 400, 20, 0 
12420, 2040, 660, 580, , 0 
12740, 1860, 460, 420, 60, 0 
13080, 2240, 480, 400, 60, 0 
12880, 2340, 700, 420, 20, 20 
13880, 2380, 680, 500, 40, 0 
14380, 2220, 980, 760, 40, 20 
13680, 2160, 760, 580, 0, 0 
14480, 2420, 780, 540, 20, 20 
13880, 2380, 620, 580, , 20 
13880, 2880, 680, 540, 60,  
13920, 2660, 880, 600, 80, 20 
14200, 2780, 720, 700, 80,  
12980, 2400, 700, 640, , 20 
12920, 1940, 740, 560, 0,  
13160, 2240, 700, 420, 60, 0 
12940, 1940, 500, 440, 60, 0 
12500, 2000, 480, 480, 40, 0 
12420, 1900, 640, 300, 20, 0 
13320, 1780, 380, 700, 40, 0 
12540, 1900, 440, 560, 60, 0 
12500, 1940, 700, 460, 20, 0 
13140, 1600, 520, 500, 20, 0 
12560, 1960, 380, 460, 20, 0 
12980, 2200, 640, 480, 0, 0 
12520, 1880, 680, 340, 40, 0 
13140, 1820, 440, 420, 0, 0 
13640, 2040, 680, 680, 0, 0 
13440, 2280, 600, 520, 0, 20 
11860, 2240, 640, 380, 20, 0 
12000, 2060, 540, 400, 20, 0 
13340, 2000, 760, 340, 40, 0 
12420, 2060, 680, 520, 0, 0 
13140, 2060, 560, 320, 60, 0 
12000, 1860, 700, 440, 20, 0 
13320, 1640, 520, 320, 0, 0 
13140, 1900, 660, 400, 0, 0 
12280, 2360, 460, 440, 0, 0 
12900, 1660, 620, 400, 20, 0 
11900, 2040, 500, 400, 0, 0 
14180, 1940, 620, 380, 20, 0 
13620, 2060, 500, 400, 20, 20 
13660, 1880, 560, 440, 20, 0 
13980, 2080, 760, 420, 0, 0 
12880, 1940, 600, 460, 20, 0 
12500, 1760, 800, 380, 20, 0 
13800, 1560, 560, 420, 0, 0 
